id,imdb_id,title,runtime_before,runtime_after,titleType,status
594872,tt0138736,Rautakylän vanha parooni,0.0,79,movie,ok
595087,tt10076428,The Writer,0.0,10,short,ok
595379,tt7012084,Blood Spook,0.0,20,short,ok
595631,tt0018978,The Haunted House,0.0,70,movie,ok
595966,tt0301036,Black Wine,0.0,88,movie,ok
596061,tt1379180,Fish Bait: The Movie,0.0,90,movie,ok
596325,tt1496407,Naked Horror: The Movie,0.0,90,video,ok
596597,tt2321154,Sharkzilla,0.0,87,tvMovie,ok
596696,tt22801786,Bride of the Head of the Family,0.0,,movie,basics_no_runtime
596697,tt12472174,Sorority Babes in the Slimeball Bowl-O-Rama 2,0.0,62,movie,ok
596711,tt39397627,The Grim Rapper,0.0,,movie,basics_no_runtime
596886,tt8755868,Please Speak Continuously and Describe Your Experiences as They Come to You,0.0,10,short,ok
597175,tt5141260,60 Seconds 2 Die: 60 Seconds to Die 2,0.0,,movie,basics_no_runtime
597446,tt3787132,Vampire Riderz,0.0,80,movie,ok
597453,tt1624415,Beverly Lane,0.0,69,video,ok
597455,tt3158266,Demon Hunters: Fear the Silence,0.0,90,movie,ok
597461,tt1344306,C.R.Y. The Video Diary of Calvin Ray Young,0.0,,movie,basics_no_runtime
597468,tt4662694,Beware of the Klowns,0.0,,movie,basics_no_runtime
598192,tt0063990,After the Ball Was Over,0.0,62,movie,ok
599402,tt10037188,Martha,0.0,26,short,ok
600427,tt0322458,Groping,0.0,8,short,ok
601108,tt8135000,Dead De La Crème,0.0,60,movie,ok
601259,tt4644642,Planchette,0.0,7,short,ok
601656,tt2061630,Daisy Derkins vs. The Bloodthirsty Beast of Barren Pines!,0.0,88,video,ok
601743,tt9788898,VHS Violence,0.0,,movie,basics_no_runtime
602708,tt0149973,The Tell-Tale Heart,0.0,55,movie,ok
602784,tt0412582,Chop Shop,0.0,91,video,ok
603012,tt1467138,Wet Heat,0.0,65,video,ok
603013,tt8702698,Film Crew,0.0,59,video,ok
603457,tt5568962,Captured,0.0,68,movie,ok
603476,tt7044698,Angel,0.0,97,movie,ok
603480,tt6715992,Scream for Summer,0.0,112,movie,ok
603577,tt1625327,Fear Not,0.0,,movie,basics_no_runtime
603705,tt4277004,How NOT to Make a Horror Film,0.0,61,movie,ok
604076,tt3392348,Red Rabbit Lodge,0.0,84,movie,ok
604889,tt7029820,Scream for Christmas,0.0,67,movie,ok
605188,tt0361820,Ladies of the Night,0.0,32,video,ok
605372,tt1345820,Cupcake Girls: I Hate It,0.0,62,video,ok
605505,tt5960034,Skinned,0.0,3,short,ok
605572,tt0109528,"Damselvis, Daughter of Helvis",0.0,63,movie,ok
606155,tt0112871,Ding Dong,0.0,40,short,ok
606519,tt3590720,M Is for Migraine,0.0,,video,basics_no_runtime
606548,tt6554980,"Health, Wealth & Happiness",0.0,11,short,ok
608213,tt7666954,Safe,0.0,8,short,ok
608260,tt5300736,Crepitus,0.0,83,movie,ok
609075,tt8597424,Another Cinema Snob Movie,0.0,109,movie,ok
609080,tt0004468,The Phantom Violin,0.0,40,short,ok
609238,tt2316735,Indiscretion,0.0,93,movie,ok
610387,tt6780234,Haunting Inside,0.0,78,movie,ok
611224,tt6672974,Hum,0.0,,short,basics_no_runtime
611962,tt9855498,Lone Wolf,0.0,7,short,ok
612067,tt2291756,Peine de Mort,0.0,12,short,ok
612152,tt9419834,Secret Obsession,0.0,97,movie,ok
612394,tt0058968,Big Daddy,0.0,68,movie,ok
612891,tt10008800,Peopling,0.0,9,short,ok
612901,tt8990514,Diddie Wa Diddie,0.0,9,short,ok
614166,tt1311165,The Skeleton,0.0,,short,basics_no_runtime
614372,tt6472234,Landing Lake,0.0,102,movie,ok
614890,tt8834572,Bite,0.0,,short,basics_no_runtime
615289,tt10579468,Stalked by My Doctor: A Sleepwalker's Nightmare,0.0,85,tvMovie,ok
616142,tt7779658,The Thing From The Hallway,0.0,11,short,ok
616329,tt4012230,Wild Boar,0.0,98,movie,ok
616366,tt8490598,Dirt,0.0,5,short,ok
616659,tt0235466,Horror Story,0.0,74,movie,ok
617124,tt10398776,The Unwelcoming House,0.0,80,video,ok
617351,tt0178774,The Headless Woman,0.0,90,movie,ok
617372,tt33735019,Psykho III: The Musical,0.0,24,video,ok
617373,tt10342350,A Ship of Human Skin,0.0,101,movie,ok
617891,tt7601890,Slumber Party Murders,0.0,,movie,basics_no_runtime
618057,tt10621020,Jessie's Super Normal Regular Average Day,0.0,79,movie,ok
618375,tt10681070,Leap of Faith: William Friedkin on The Exorcist,0.0,104,movie,ok
618544,tt8389092,Jameson,0.0,11,short,ok
619262,tt9097270,Wrinkles the Clown,0.0,78,movie,ok
619503,tt15274150,Metal Noir,0.0,73,movie,ok
619704,tt8736994,Frozen Sasquatch,0.0,73,movie,ok
620495,tt10680596,Shevenge,0.0,119,movie,ok
621080,tt1323974,The Viva Voce Virus,0.0,120,movie,ok
622707,tt5697510,Jekyll,0.0,,movie,basics_no_runtime
623341,tt7138098,Meet the Grimswalls,0.0,98,movie,ok
623551,tt0010961,Anita,0.0,,movie,basics_no_runtime
623591,tt6180378,The Hidden,0.0,77,movie,ok
623642,tt6275592,Sikkfukks,0.0,82,movie,ok
624146,tt10084700,Adhrushyam,0.0,,movie,basics_no_runtime
624543,tt5482314,Object of My Affection,0.0,26,short,ok
625122,tt4421878,Jimmy Part 1 Did You Get One ?,0.0,96,movie,ok
625537,tt2910188,Zerpes,0.0,80,movie,ok
625759,tt7798984,Saavat,0.0,117,movie,ok
626229,tt33377305,Flesh on Glass,0.0,39,short,ok
626622,tt0012234,The Count of Cagliostro,0.0,105,movie,ok
627518,tt8828316,Death Care,0.0,,movie,basics_no_runtime
627699,tt9419300,Finally Alone,0.0,1,short,ok
627840,tt0005772,Mortmain,0.0,50,movie,ok
629227,tt10533804,Let Us In,0.0,84,movie,ok
629386,tt10012002,Killer Babes and the Frightening Film Fiasco,0.0,,movie,basics_no_runtime
630486,tt10989240,Night Drive,0.0,82,movie,ok
630560,tt0011031,The Hunchback and the Dancer,0.0,50,movie,ok
630925,tt8036910,Down's Revenge,0.0,108,movie,ok
631285,tt7847702,Elliott Mallane's Murder,0.0,65,movie,ok
631689,tt10051586,Scare Attraction,0.0,72,movie,ok
631870,tt6185026,The Baylock Residence,0.0,90,movie,ok
632496,tt10932134,Something in The Closet,0.0,12,short,ok
632567,tt10985740,Walrus Yes: The Making of Tusk,0.0,90,movie,ok
633130,tt0151250,Krazy Spooks,0.0,6,short,ok
633145,tt3711886,Beyond Plain Sight,0.0,13,short,ok
633337,tt10293170,Come In,0.0,15,short,ok
633402,tt9270132,I Bind You to Me,0.0,,short,basics_no_runtime
633430,tt9314882,Killer Date,0.0,14,short,ok
633660,tt10864604,Bullfrogs,0.0,5,short,ok
633722,tt10060930,The Office Is Mine,0.0,14,short,ok
633958,tt10340012,The Snowglobe,0.0,15,short,ok
633990,tt13557384,Kindness of Strangers,0.0,,movie,basics_no_runtime
634810,tt5026594,Conditioning,0.0,7,short,ok
634878,tt8493804,Night Mistress,0.0,84,movie,ok
634926,tt6588024,Gore Theatre,0.0,,movie,basics_no_runtime
635065,tt0320597,Terror at Tate Manor,0.0,,movie,basics_no_runtime
635108,tt9034928,The Green-Eyed Monster,0.0,9,short,ok
635419,tt8621432,Magic Hour,0.0,,short,basics_no_runtime
635424,tt6151860,Maricruz,0.0,,short,basics_no_runtime
635683,tt8515374,Pay to Stay,0.0,12,short,ok
635837,tt10833054,Mære,0.0,10,short,ok
635841,tt1727364,The Black Box,0.0,80,movie,ok
636029,tt9850814,Hunger,0.0,9,short,ok
636681,tt10208494,Halloween in a Box,0.0,99,movie,ok
636806,tt1051704,Devil's Grove,0.0,98,movie,ok
636808,tt0391842,Camp D.O.A.,0.0,,movie,basics_no_runtime
636812,tt1347110,Year of the Donkey,0.0,68,movie,ok
636827,tt3444660,A Whisper in the Dark,0.0,90,movie,ok
636876,tt7493778,The Crossing,0.0,,short,basics_no_runtime
637020,tt7175218,Bubbles,0.0,3,short,ok
637162,tt0839852,Hollywood Gothic,0.0,87,movie,ok
637165,tt0451036,The Deep Dark Woods,0.0,58,video,ok
637168,tt0374010,Lunatic,0.0,,movie,basics_no_runtime
637272,tt8555778,Teacher Shortage,0.0,86,movie,ok
637306,tt0338849,Miss Maniac,0.0,,video,basics_no_runtime
637321,tt6626068,The Haunting of Deiana Wood,0.0,28,short,ok
637334,tt5261244,HG's Shadow,0.0,30,short,ok
637459,tt10186010,Eyes Open,0.0,,short,basics_no_runtime
638541,tt11165990,The Claw,0.0,9,short,ok
638609,tt2936408,Bhoner: The Movie,0.0,51,movie,ok
639086,tt0295224,The Education of a Vampire,0.0,,movie,basics_no_runtime
639357,tt7993812,Thunderbird,0.0,95,movie,ok
639463,tt0433788,Arima Neko,0.0,,movie,basics_no_runtime
639495,tt4309472,Chloroformed,0.0,76,video,ok
639506,tt5708420,Breaking Spirits,0.0,100,movie,ok
639863,tt6697260,Sell Your Body,0.0,11,short,ok
640029,tt7321046,Vacation Rental,0.0,12,short,ok
640128,tt4376560,XVWE,0.0,8,short,ok
640427,tt11101550,Tales of Found Footage,0.0,93,movie,ok
640462,tt8998598,Kill Giggles,0.0,94,movie,ok
640526,tt9746144,The Video Store Commercial,0.0,4,short,ok
640756,tt1725806,Hack-Man,0.0,71,video,ok
640758,tt2875968,Skid Row,0.0,96,movie,ok
640772,tt1870421,Hate's Haunted Slay Ride,0.0,116,video,ok
640781,tt1754714,The Spade County Massacre,0.0,101,movie,ok
640796,tt7512980,Into the Night,0.0,,short,basics_no_runtime
640962,tt1985935,7 Down,0.0,47,video,ok
640974,tt2301095,Psycho Killer,0.0,95,movie,ok
641322,tt10098050,Red Moon,0.0,5,short,ok
641588,tt19705636,The Veldt,0.0,24,short,ok
641709,tt12138800,Beyond Horror: The History and Sub-Culture of Red Films,0.0,77,movie,ok
641734,tt8808664,The Lady of Silence,0.0,,short,basics_no_runtime
642018,tt1847743,Vanityville Massacre,0.0,54,movie,ok
642064,tt0473489,Hacked Off,0.0,71,video,ok
642107,tt0770731,Chubby Killer: The Anthology,0.0,8,short,ok
642108,tt1473785,Camp Kill,0.0,160,movie,ok
642113,tt0216969,Paranoid,0.0,8,short,ok
642134,tt1347523,Into the Woods,0.0,48,video,ok
642635,tt5128596,Boundaries,0.0,22,short,ok
642647,tt3548892,Orbit,0.0,9,short,ok
642694,tt6243370,The Demented,0.0,96,movie,ok
642781,tt10442096,The Barn Part II,0.0,94,movie,ok
642957,tt7481318,Willa,0.0,12,short,ok
643200,tt11197518,Meat Cute,0.0,9,short,ok
643224,tt0130644,The Dungeon,0.0,,movie,basics_no_runtime
643225,tt0114513,The Spirit Gallery,0.0,85,movie,ok
643237,tt0139621,A Son of Satan,0.0,70,movie,ok
643291,tt11125450,Toxic Vice,0.0,5,short,ok
643375,tt10319826,Chiller Theatre Fiend Club Show: Volume 1,0.0,85,video,ok
643425,tt8322818,Playtime's Over,0.0,11,short,ok
643503,tt6119210,Resonance,0.0,73,movie,ok
643632,tt0476684,Playing for Keeps,0.0,23,video,ok
643889,tt0336334,Two Little Red Dolls,0.0,11,short,ok
643922,tt10426602,The More the Scarier,0.0,,short,basics_no_runtime
644426,tt9014118,Clark Ashton Smith: The Emperor of Dreams,0.0,110,movie,ok
644665,tt7806390,Bramble On,0.0,9,short,ok
644670,tt3411962,The Killing Secret,0.0,65,movie,ok
644921,tt6481170,Dead Air,0.0,16,short,ok
645514,tt8427562,The Vampire of Soho,0.0,,short,basics_no_runtime
645726,tt8974460,Murderabiliac,0.0,11,short,ok
645750,tt9277784,Trick,0.0,9,short,ok
645753,tt7060306,Blood Tulip,0.0,,,basics_miss
645796,tt9485672,Who's There?,0.0,,short,basics_no_runtime
645881,tt11141674,The Witch's Fiddle,0.0,7,short,ok
646020,tt11702052,Woodland Cemetery,0.0,10,short,ok
646397,tt4626980,Dryer Lint,0.0,10,short,ok
646977,tt11108022,End Zone 2,0.0,,movie,basics_no_runtime
647638,tt10422390,Noche de fieras,0.0,,movie,basics_no_runtime
647895,tt11607370,Recife Assombrado,0.0,101,movie,ok
648013,tt4494824,0 Feet Away,0.0,10,short,ok
648291,tt0136243,Herzog Ferrantes Ende,0.0,,movie,basics_no_runtime
648764,tt11214970,The Unwelcoming House 2,0.0,87,movie,ok
648770,tt8758154,The Music of John Low,0.0,33,short,ok
649032,tt6689414,Grandma Werewolf,0.0,90,movie,ok
649407,tt2231603,The Killbillies,0.0,88,movie,ok
649770,tt5649604,Steven Berkoff's Tell Tale Heart,0.0,80,movie,ok
650093,tt9143166,Blood Falls,0.0,99,movie,ok
650152,tt0317605,The Grinning Face,0.0,87,movie,ok
650176,tt3575022,Heels,0.0,14,short,ok
650685,tt0196664,Kansas City Blender Massacre,0.0,23,video,ok
650893,tt3159212,The Eyes of Isabelle,0.0,80,movie,ok
650895,tt2607832,Captive of a Death Mask,0.0,83,movie,ok
650896,tt1725031,Manson Kilmore: The Night Caller of Coal Miners Holler Part 1: Deadly Secrets,0.0,89,video,ok
650898,tt1726863,Manson Kilmore: The Night Caller of Coal Miners Holler Part 2 - Payback Is Hell,0.0,100,video,ok
650900,tt3219154,Bloody Monster,0.0,112,movie,ok
650952,tt2058715,The Rise of Jengo,0.0,87,movie,ok
651006,tt2214861,Blodspår,0.0,,movie,basics_no_runtime
651013,tt1160376,Unholy Reunion,0.0,91,movie,ok
651018,tt1310382,Lunicidal,0.0,83,movie,ok
651178,tt10066142,My Dinner With Chuck,0.0,,short,basics_no_runtime
651488,tt1412448,Hallows Eve: Slaughter on Second Street,0.0,98,movie,ok
651517,tt0850710,Riverdead,0.0,80,movie,ok
651571,tt9820556,Breach,0.0,92,movie,ok
654092,tt2006093,Dead Bodies Everywhere,0.0,71,movie,ok
654718,tt0215648,The Commune,0.0,,movie,basics_no_runtime
655201,tt9004736,Confessions Of A Homicidal Prostitute: Demonatrix,0.0,,movie,basics_no_runtime
655393,tt0373809,The Raven,0.0,11,short,ok
655742,tt2919234,I Wouldn't Wish the Eighties on Anyone!,0.0,19,short,ok
655746,tt21229254,Hard Gore,0.0,23,short,ok
655758,tt15215230,Suck My Blood,0.0,23,short,ok
655759,tt8523092,Blood Corrodes Inside: SPIT,0.0,,short,basics_no_runtime
655761,tt8948160,Blood Corrodes Inside: Red Tragedy,0.0,,short,basics_no_runtime
655765,tt24237210,Blood Corrodes Inside: Sea of Blood,0.0,20,short,ok
656024,tt3403928,Monster Mash,0.0,21,short,ok
656174,tt2380293,Tinsel,0.0,47,movie,ok
657528,tt11011218,Deadly Screams of a Naked Siren,0.0,78,movie,ok
657625,tt0229430,Hampton Court Palace,0.0,,short,basics_no_runtime
657767,tt5617198,"Ze, Zombie",0.0,42,short,ok
657826,tt10062338,Earwig,0.0,114,movie,ok
658402,tt3060502,Necrophilia: A Love Story,0.0,21,short,ok
659060,tt9845040,Spores,0.0,12,short,ok
659201,tt2560112,Lesbian Western,0.0,20,short,ok
659309,tt11509538,Haunted Hills,0.0,102,movie,ok
661572,tt0020430,The Somnambulist,0.0,,movie,basics_no_runtime
662087,tt9603624,Headcleaner,0.0,28,short,ok
662288,tt11120378,The Once and Future Smash,0.0,87,movie,ok
662802,tt2111274,Bleed 4 Me,0.0,89,movie,ok
662975,tt5960074,NightCry,0.0,13,short,ok
663775,tt4730242,Come To Stay,0.0,17,short,ok
664171,tt10006382,She Must Vanish,0.0,14,short,ok
664333,tt7664772,Meathook Massacre IV,0.0,,movie,basics_no_runtime
664356,tt10750704,The Cannibal Killer: The Real Story of Jeffrey Dahmer,0.0,,movie,basics_no_runtime
664442,tt6498220,Another Plan from Outer Space,0.0,98,movie,ok
664574,tt11628854,Silent Night,0.0,92,movie,ok
664833,tt2340426,Ixtab,0.0,80,movie,ok
664862,tt0011135,The Dream Cheater,0.0,50,movie,ok
665040,tt0153896,A Woman in Love,0.0,88,movie,ok
665087,tt11368116,Till Death Do We Rot,0.0,80,movie,ok
665351,tt5373372,Meat Butcher Baby,0.0,16,video,ok
665835,tt0443262,Die Tophar-Mumie,0.0,64,movie,ok
665998,tt0178754,La mentirosa,0.0,85,movie,ok
666477,tt11876270,Dunwich,0.0,,movie,basics_no_runtime
666634,tt10373790,Frenzy,0.0,10,short,ok
667562,tt1845214,Bumps in the Night,0.0,6,video,ok
668796,tt1710257,A Fish Called Martha or: Who's Really Afraid of H. P. Lovecraft Anyway?,0.0,15,short,ok
668980,tt0220711,Desecration,0.0,,movie,basics_no_runtime
669705,tt8637302,Grandma's House,0.0,68,movie,ok
670746,tt0244003,The Ghost Rider,0.0,82,movie,ok
670940,tt8521654,El Chapo and the Curse of the Pirate Zombies,0.0,,movie,basics_no_runtime
671013,tt4105642,Mulch,0.0,91,movie,ok
671309,tt8129908,DEMON,0.0,,movie,basics_no_runtime
671713,tt1454559,Strigoii,0.0,18,short,ok
672043,tt31066287,Masque of the Red Death,0.0,4,short,ok
672278,tt30876699,Lactasia,0.0,46,movie,ok
672593,tt1525465,Unit 30,0.0,21,short,ok
673526,tt1645777,Maxwell Stein,0.0,119,video,ok
674308,tt3763782,A Private Session,0.0,13,short,ok
674393,tt7887448,Pure,0.0,,movie,basics_no_runtime
675776,tt10749820,Persona,0.0,90,movie,ok
675814,tt11469882,Apetite for Sin,0.0,,movie,basics_no_runtime
675824,tt13386604,The Scrotum,0.0,64,movie,ok
676240,tt0476291,Lou-Lou Lives Here,0.0,4,short,ok
676756,tt2988210,The Transylvania Television Real Meanin' of Halloween Special Show,0.0,42,tvEpisode,ok
676896,tt9669242,La máquina del diablo,0.0,80,movie,ok
676981,tt2404219,El Escondite,0.0,,movie,basics_no_runtime
677359,tt0429189,Trampa mortal,0.0,,movie,basics_no_runtime
677600,tt0371017,Nomina Domini,0.0,22,short,ok
678278,tt1533810,Late Spring/Regrets For Our Youth,0.0,5,short,ok
678790,tt11672260,Acid Babylon,0.0,62,movie,ok
678997,tt9213934,Killer Among Us,0.0,80,movie,ok
679066,tt2908340,Valley of the Witch,0.0,79,movie,ok
679761,tt11033574,Bad Girl Dracula,0.0,78,movie,ok
680332,tt1058765,The Vampire,0.0,60,movie,ok
680493,tt22868010,Return to Silent Hill,0.0,106,movie,ok
680621,tt1774529,Playing in Darkness,0.0,11,short,ok
681631,tt7904182,Jurassic Thunder,0.0,84,movie,ok
681665,tt1328608,Cannibal Cheerleader Camp,0.0,18,video,ok
681680,tt7124762,Repent Now,0.0,20,short,ok
682416,tt0206109,The Leper Girl,0.0,110,movie,ok
682532,tt11307724,John and the Hole,0.0,103,movie,ok
683154,tt11857522,The Knock,0.0,4,short,ok
685615,tt9357288,Doll House,0.0,85,movie,ok
685682,tt8532138,The Chair,0.0,9,short,ok
686008,tt9175246,Şeytan Oyunu,0.0,90,movie,ok
686208,tt8476198,The Starfish,0.0,45,movie,ok
686478,tt1754471,Season of the Witch,0.0,144,movie,ok
687142,tt1399303,The Reckoning,0.0,12,short,ok
688544,tt11724312,Tales for the Campfire 3,0.0,,movie,basics_no_runtime
688863,tt11223288,The Evil of Nowhere: A Paranormal Documentary,0.0,105,movie,ok
689127,tt9901972,The Inside,0.0,27,short,ok
690451,tt10206662,Here There Be Tygers,0.0,,short,basics_no_runtime
690549,tt10680412,Doctor Death,0.0,90,movie,ok
690637,tt7332120,For Jennifer,0.0,86,movie,ok
690795,tt27196573,Mr. Clay,0.0,12,short,ok
690799,tt27196537,Horrors from the ID!,0.0,8,short,ok
691223,tt8983222,Ruptured,0.0,6,short,ok
692074,tt0168058,Manosaurus,0.0,,movie,basics_no_runtime
693749,tt7497844,Meat Butcher Baby 2,0.0,60,movie,ok
693840,tt5630626,Hell's Bells,0.0,14,short,ok
694224,tt9378826,The Droving,0.0,80,movie,ok
694378,tt9776324,The Cull,0.0,5,short,ok
694441,tt3097562,Cadavericon,0.0,12,short,ok
694657,tt12081026,Time Warp Vol. 1: Midnight Madness,0.0,101,tvEpisode,ok
694739,tt9619030,Messed Up,0.0,8,short,ok
695046,tt0372852,Das Hause,0.0,,video,basics_no_runtime
695138,tt12031212,Time Warp Vol. 2: Horror and Sci-Fi,0.0,80,tvEpisode,ok
695270,tt0026800,Obeah,0.0,75,movie,ok
696053,tt10760600,Dark Dreams,0.0,71,tvMovie,ok
696393,tt8879928,Cold Storage,0.0,99,movie,ok
696785,tt12597710,Time's Up!,0.0,82,movie,ok
696958,tt10290030,The Sky,0.0,11,short,ok
697027,tt4859526,Friend Request,0.0,106,movie,ok
697135,tt4887354,The Malevolent,0.0,85,movie,ok
697181,tt0196758,Misty Darkness,0.0,85,video,ok
698672,tt12014488,Jackshack,0.0,5,short,ok
699496,tt12220006,They Cry by Night,0.0,45,movie,ok
700205,tt15718146,The Slip-Back: A Weird Story in Two Parts,0.0,18,short,ok
700290,tt9856372,Masha's Mushrooms,0.0,,movie,basics_no_runtime
700358,tt0190150,Wings of Death,0.0,21,short,ok
700423,tt1782393,Attack of the Killer Turds,0.0,15,short,ok
700650,tt1570598,Horrorbabe.com 1,0.0,74,video,ok
701974,tt7166434,Chestersberg,0.0,,movie,basics_no_runtime
702120,tt11760318,Lust,0.0,31,short,ok
702621,tt11891246,Lullaby,0.0,89,movie,ok
703069,tt0203151,Split,0.0,12,short,ok
703268,tt0426313,Witchwise,0.0,13,short,ok
703698,tt2407336,The Dingleberrys,0.0,48,movie,ok
704214,tt8089600,El Cuco Is Hungry,0.0,14,short,ok
704245,tt0459319,The Ghost of Twisted Oaks,0.0,,short,basics_no_runtime
704792,tt0165716,Draghoula,0.0,,movie,basics_no_runtime
705368,tt12383904,Hit + Run,0.0,,short,basics_no_runtime
705433,tt12367622,Disco Graveyard,0.0,3,short,ok
706237,tt2700892,Blood Creek Woodsman,0.0,,movie,basics_no_runtime
706383,tt2083950,Coffee and a Bite,0.0,14,short,ok
706494,tt0205848,Cupid's Arrow,0.0,23,short,ok
706856,tt0857361,Boy In The Box,0.0,4,short,ok
708025,tt0059495,The Naked World of Harrison Marks,0.0,84,movie,ok
708494,tt2290687,Succubus,0.0,18,short,ok
708623,tt2078553,Blood Lodge,0.0,71,movie,ok
708790,tt0483633,Desert of Death,0.0,,movie,basics_no_runtime
708805,tt12495952,Franky and His Pals,0.0,87,movie,ok
709196,tt1222663,Woke Up Dead,0.0,4,tvMiniSeries,ok
709238,tt10578848,Tea Time,0.0,6,short,ok
709567,tt12470822,Red Days,0.0,95,movie,ok
709608,tt0299941,Gorilla Warfare: Battle of the Apes,0.0,,video,basics_no_runtime
710457,tt5934606,Blood Orchestra: Cacophony of Death,0.0,47,movie,ok
710493,tt11198666,Two Little Boys,0.0,13,short,ok
711370,tt0098866,Moondial,0.0,30,tvMiniSeries,ok
713422,tt8159944,Paranormal Investigation Agency,0.0,69,movie,ok
713479,tt11252490,Creatures,0.0,103,movie,ok
714440,tt2393788,Levande Skuggrik Död,0.0,15,short,ok
714479,tt11187936,Fragile.com,0.0,22,short,ok
714595,tt1297276,A Gothic Tale,0.0,,movie,basics_no_runtime
715159,tt9092944,Bad Dreams,0.0,8,short,ok
715179,tt0321465,Blood Bath,0.0,,video,basics_no_runtime
715203,tt28054471,Silent Hill: Requiem,0.0,120,movie,ok
715900,tt8272416,Bull Mountain Lookout,0.0,16,short,ok
