id,cluster,file_path,is_rep,is_canonical,vote_average,vote_count,iso_639_1
1248,4,/eMXZ7gR9CuadHTcvt3wUw7rB5VF.jpg,1,0,3.334,1,en
1272,0,/tM8meWkPrshbp0s5BmLpcgNX72e.jpg,1,0,5.25,10,en
1272,1,/oKGGeJ8qvm0UmClz43VJ31fzPP7.jpg,1,1,10.0,4,en
1272,2,/8kX6xmEwz0RpEJkeWjXTkxbOCAp.jpg,1,0,5.25,12,en
1272,3,/x8umyFj5HPTFSdxBmuBuq9bpCgc.jpg,1,0,5.786,7,en
1272,4,/3dmW9NWP80wnXln5IUoQTAmXbj5.jpg,1,0,5.25,10,en
1423,0,/hoRIW3Qqynr5M8sjRhvKNKGRbZy.jpg,1,1,0.0,0,en
1423,1,/88OS5lDoWwslTyp8ob5laterItr.jpg,1,0,0.0,0,en
1423,2,/4arOctVZScSyeMHV9oG09e85saQ.jpg,1,0,0.0,0,en
1448,0,/rMxdX8QXWjIZDsZthsN8axFR4ws.jpg,1,1,8.034,5,en
1448,1,/neFQlILZLL7U6XfH5hI7nKsLHiM.jpg,1,0,0.958,4,en
1448,2,/ffkwRtB836J3mMvfPASPqasrJls.jpg,1,0,0.0,0,en
1448,3,/2ZkpEEkA4NQgl5NSjoCficUCigB.jpg,1,0,0.0,0,en
1448,4,/4NHWTaCVBf6lvLrpFJWuDie0WOo.jpg,1,0,0.0,0,en
1450,0,/uzuYpbdFkNYqnBdOvhWqZxhHa5C.jpg,1,1,3.334,1,en
1450,0,/as8FecAM3uLkv5qQ0ZUFpd9Z6X6.jpg,0,0,0.166,1,en
1450,1,/90PRR9S1kfiHHtNSVPZrELFjHmY.jpg,1,0,0.0,0,en
1450,2,/xxaZ1lLGWZy53zz2AFuLJuZXoCO.jpg,1,0,0.0,0,en
1450,3,/62Fbbwc2DOpNb3QgglEnjuKN9TE.jpg,1,0,0.166,1,en
1483,0,/y8GbJny4bBUimJxUGXqq3l3k4OV.jpg,1,1,3.334,1,en
1483,1,/A9jSnlftEMEYJUbtrn6HzqooYI3.jpg,1,0,3.334,1,en
1483,2,/9FOLJ03OUq36M68oGssJEKrhyPp.jpg,1,0,3.334,1,
1483,3,/1Eq3gOpmaxgsBVn7KRpLMACmdVi.jpg,1,0,3.334,1,
1483,4,/rvgYcVToOHe0gKWtF3mz6SvM4Aw.jpg,1,0,2.278,3,en
1547,0,/nH1lvyQvfbL5GKScTtT6zkIvDEn.jpg,1,1,8.488,13,en
1547,0,/1dxwfikGR6TkroZgroGx29XblRi.jpg,0,0,3.334,2,en
1547,1,/hqe8AThRIX02z9bhCquJ0lcpyru.jpg,1,0,2.278,3,en
1547,2,/wt9FllHNK3KGGr7aviCFLfAvjYg.jpg,1,0,2.278,3,en
1547,3,/l7LmKcmOjglI5MJ0kNOA93TeXdW.jpg,1,0,3.334,1,en
1551,0,/AuajdrVpCcT1BYxg5rzxprTKWaX.jpg,1,0,7.19,7,en
1551,1,/jDot8bnSxnPKtGi8VvN9MoHUUJP.jpg,1,0,1.75,2,en
1551,2,/wda3j7p7YHXKpFIlSzoTCtP7myF.jpg,1,1,8.034,5,en
1551,3,/tgqzmreTOxsPATqVLTPwUGK0Zy1.jpg,1,0,3.334,1,en
1551,4,/cxE7tkvWvmw8M9ct9ogyfvyvhgT.jpg,1,0,3.334,2,en
1562,0,/t5O7QkiKyKcCE3UihKsAjlJ9aF8.jpg,1,0,4.5,19,en
1562,1,/d7vvXpS5TG14gyZ2CZzJoxmGgVN.jpg,1,0,4.0,19,en
1562,2,/ja8nzgtzhJq0vtX3BJcnbceIxCF.jpg,1,0,5.726,21,en
1562,3,/oix0aNv1lvW3nUGspUyvSIBlpbs.jpg,1,1,6.312,8,en
1562,4,/tyR6p6XSkO7g5UkjaAoBgQt6UCw.jpg,1,0,3.666,13,en
1569,0,/fQLT9GIf3UKyc9ZVdKZIAms4koS.jpg,1,1,10.0,4,en
1569,0,/uXxpjCTiGvlIEIc0YbZ9Vc3gsgy.jpg,0,0,3.334,3,en
1569,1,/viP8aTSR0i7JtT4V8yS6srm4oLO.jpg,1,0,1.434,5,
1569,2,/966sZxrBFwNZZHVUgDLuYACidFH.jpg,1,0,3.334,3,en
1576,0,/uoXZOT9dGDtrZNgOSOOKOXlV4XT.jpg,1,0,4.572,14,en
1576,1,/1EmUTW2D9Z3bmlDz5PUAK9sFFNk.jpg,1,0,2.542,5,en
1576,2,/wRMsiGXJ1ksrCRceZ3UZUmlwmAP.jpg,1,0,1.562,8,en
1576,3,/jKso3TUFnPpRFNLnDrgTUK0R9MX.jpg,1,0,3.334,1,en
1576,4,/1UKNef590A0ZaMnxsscIcWuK1Em.jpg,1,1,4.656,17,en
1577,0,/way9dOm4dM2sm9UMcu2PEXMTX0q.jpg,1,1,6.722,7,en
1577,1,/dLwriEr0m917mqIbPMmwqdNBKqv.jpg,1,0,3.334,1,en
1577,2,/yzNQSLlZb7NAkA4C5uADfNDJ7hm.jpg,1,0,4.818,22,en
1577,3,/zbGj94aRjrHrvNFKbTKad0eSiGq.jpg,1,0,2.066,5,en
1577,4,/3psDsixr9TsvNP2GxvwunYdavpC.jpg,1,0,1.75,7,en
1596,0,/trEcuqgfXtIt06b7Tg1fkCnOHBY.jpg,1,1,3.334,1,en
1596,0,/drxDb4esAYsuWqG76V0ABcfhcIR.jpg,0,0,0.166,1,en
1596,1,/xEbq0QEcqw7DyPYPsP2yX9PucpC.jpg,1,0,0.166,1,en
1596,2,/1Y1pKaR3mSJ7DP8SOUV1KvOnhqZ.jpg,1,0,0.166,1,en
1596,2,/wyOvcfrAZFLyZusk9O7ngCsC9Mo.jpg,0,0,0.166,1,en
1644,0,/tUaWkOcQhKz239r0oFZncv94DHM.jpg,1,0,0.166,1,en
1644,1,/tlFUthtOMlRYDpRzYDBtyrNJJUU.jpg,1,0,3.334,1,en
1644,2,/whCG6TGm3h9AHBkfh5M0MnJ8zT0.jpg,1,1,3.334,1,en
1644,3,/oED1va1J0584YH8Az4ooz0j7hF0.jpg,1,0,0.166,1,en
1644,3,/6d5Hf0iIGjkxL1ToOp3gi8co5pc.jpg,0,0,0.166,1,en
1683,0,/edzRilyO76nsEoXs97QmsyYRe8G.jpg,1,0,0.0,0,en
1683,1,/o8Vl4Vxp5LBth9J6Aa3k6PAefxt.jpg,1,1,3.334,1,en
1683,1,/w8Lj3caJyABE0A7fwjkbTWIHoXU.jpg,0,0,0.0,0,en
1683,1,/3p7nCzzHeQViYHfLWdKSXZwLAsb.jpg,0,0,0.0,0,en
1683,2,/bDEYbxcaJvRC30xScThv1b7BqNw.jpg,1,0,1.75,2,en
1690,0,/1oXLMluvC0pZT2c0ZjJavCToTpY.jpg,1,1,3.334,1,en
1690,1,/tzrqbj6nj4ylDVjrcUcoAmFyzvE.jpg,1,0,2.542,4,en
1690,2,/3vy3Woj8qthLrGIykYuLctJFYC5.jpg,1,0,2.278,3,en
1690,3,/nGUIrkaRhDu4A0orwmavBOh82Dr.jpg,1,0,3.334,1,en
1690,4,/c7r9Kr7670FftWnBx8PlXYkKAyA.jpg,1,0,3.334,1,
1691,0,/Ao8pAnISlRWBDoCZrGHfVElcKho.jpg,1,0,3.334,1,en
1691,1,/g3uSIARQC20MtPhbsrIhRN491B0.jpg,1,0,3.334,1,en
1691,2,/dxtxkZi5I3AV6rXNSVlBMQzIbRu.jpg,1,0,3.334,1,en
1691,3,/qB20aiY8Ah3pQikkBxm3j7jQVc8.jpg,1,1,3.334,1,en
1691,4,/q4jppNkrpvKE8eA22BMI4b85A2Z.jpg,1,0,3.334,1,en
1693,0,/4Cfy8EnpgUZBYDZaDtWCcSCug1q.jpg,1,0,1.75,2,en
1693,0,/6pDAMmLMPSSAmZkMLC9SboM9RuV.jpg,0,0,0.0,1,en
1693,1,/iFCta7mFC7aVTPMA3opH8Vq62Pn.jpg,1,1,3.334,1,en
1693,2,/xMCJGFHu6b1jow2rrVB2IOiWMIl.jpg,1,0,1.75,2,en
1694,0,/7FYhY70LTumoFfQgTI8TK0UDdsF.jpg,1,1,6.722,6,en
1694,1,/1hY6AUl92cL9GdZx031UWFiGETt.jpg,1,0,5.682,11,en
1694,2,/mGsnNBk1WkXpCuwnweeLiKAHcb4.jpg,1,0,6.312,8,en
1694,3,/uOExeIbwNA8iSlHfpj8iEDnoklj.jpg,1,0,3.334,2,en
1694,4,/e27ppJgcJQI4lzWnM4k37LFrS29.jpg,1,0,3.334,2,en
1696,0,/drZz4AuI7trq6BxlH9Xa4v4O0Pb.jpg,1,1,6.722,9,en
1696,1,/fkPl2X4S6fitxRfFVNizd2Ktzow.jpg,1,0,3.334,1,en
1696,2,/yAmK6Ev2IeI8VqNbagpF3yxPOSD.jpg,1,0,6.546,11,en
1696,3,/dULfaZD8KPKUkjhgEScUGAW8WCJ.jpg,1,0,5.786,7,en
1696,4,/7xkA4e1f8pLGXbx8lzIXNoOCXxG.jpg,1,0,3.334,2,en
1702,0,/vmDaabHFO4NvrEc6kT8aRMv9Rve.jpg,1,1,4.722,10,en
1702,1,/rzpvRJICn46FtVUUkq9JYxn4tI8.jpg,1,0,3.334,1,en
1702,2,/mZ0wTHZGFUD5p7Ke3XoH658UJdG.jpg,1,0,4.722,9,en
1702,3,/pUUKfBjTZT3nKd9xUpLP3y2mhJQ.jpg,1,0,3.334,1,en
1702,4,/yEweEBsduyhUyFQaEpOpzDIUok.jpg,1,0,3.334,1,en
1730,0,/jCMan6hF3AylUBEhjDKvya02LPH.jpg,1,0,5.06,25,en
1730,1,/fw9Bzwel5VkBKy9qLD2MzAMnu5I.jpg,1,0,4.934,16,en
1730,2,/nggOMT3ZvRQDYJsVWHyUorqTpUQ.jpg,1,0,4.818,22,en
1730,3,/tAHMvvgWg7bNNHMCSND0diRjOtI.jpg,1,0,5.25,14,en
1730,4,/s5f0FbVAABEnJYKaApWORTxhiFC.jpg,1,1,5.352,47,en
1813,0,/7SK3XwimYP074cotSk5npp7MZMp.jpg,1,0,3.334,1,en
1813,1,/tQTrm9tweBuHAxIlL7vyLbGQzP8.jpg,1,0,3.334,1,
1813,2,/5ZzBGpxy55OQzHxKVY11IpY6a0o.jpg,1,1,8.034,6,en
1813,2,/veyS9DDQypq9yeNbXlPe0LcuVFS.jpg,0,0,3.334,1,en
1813,3,/bJzU5JFUDeNYAQrNtDUYo8pm4vx.jpg,1,0,3.334,1,en
1842,0,/ewSgkgvwNboYlSZq3iHC1YkbCK1.jpg,1,1,3.334,2,en
1842,1,/vDtxLx7gEwTU9EaqdeCuYOoxEoi.jpg,1,0,2.278,3,en
1842,2,/pabw9hEV93OEDtXaHGWNunX2j4W.jpg,1,0,1.75,4,en
1842,3,/2BLBIwoeinN6iRKxl5p9C2FMqXa.jpg,1,0,0.166,1,en
1842,4,/jQD0316oZNuTgoERMkpeGjacUDU.jpg,1,0,0.166,1,en
1872,0,/h4QNqFITPXjRrWGELtbifg34T1V.jpg,1,1,10.0,12,en
1872,1,/wfKCfpLqvLe9MkiH4zdEabcmGxf.jpg,1,0,0.0,0,en
1872,1,/yxDenEDWbsXPPR6rjkEu5eZ4qEc.jpg,0,0,3.334,1,en
1872,2,/5cAij8lzLS3T3KVaUoPctFxBjGZ.jpg,1,0,0.0,0,en
1872,3,/5NQCDz5eBSQiwjBYUOjHh2B31GH.jpg,1,0,0.0,0,
1877,0,/qKYJgOA1XkwIbZIqYLiajKuFpzj.jpg,1,1,10.0,4,en
1877,1,/wcRAFpE2cYF6oF5EjsSvINpoqxA.jpg,1,0,7.542,8,en
1877,2,/t6sjIJqa3ZwKxnh880ODuOCw12s.jpg,1,0,6.312,8,en
1877,3,/ohSk2ZnLKudFyVWzMBaVNnojZQ6.jpg,1,0,3.334,2,en
1877,4,/tjbyXhuUJ0sKno6XqTbMR7WXnkr.jpg,1,0,3.334,2,en
1923,0,/Acua5L9cLRCHKL9JsDBJqqlo36m.jpg,1,0,3.954,22,en
1923,1,/mxsGXqetGnirf99qapYd5MMY1VL.jpg,1,1,5.778,18,en
1923,2,/lmY9HpOoBVHpSh5buvnJqOgF0MF.jpg,1,0,3.334,2,en
1923,3,/rol5H6loAojd6tH2VXQYEXzGQk1.jpg,1,0,5.682,12,en
1923,3,/fNXz8DZPmkuT9TIciEbaYy6P6yE.jpg,0,0,4.062,16,en
1933,0,/oWXbejNZDnEG73vRC8WnvKGIxm8.jpg,1,1,7.19,7,en
1933,1,/i4On7HPSG2k2RYxg0kxoqZ9Ws35.jpg,1,0,5.778,9,en
1933,2,/sOluLS1scB4NoXBd1kqwYFMd8nE.jpg,1,0,4.722,9,en
1933,3,/6s8E8sDp3G3EqirpoK8wGWkdeIw.jpg,1,0,1.75,2,
1933,4,/5Lin3191lxTUYbZRNZbyAYJRcMa.jpg,1,0,2.066,5,en
1946,0,/kETKF0JhdTPn1knci8CAdYL0d79.jpg,1,1,5.682,23,en
1946,1,/hLc8Jtxr8nzES1j3ca3u1AHb5FA.jpg,1,0,3.334,1,
1946,2,/sz5JNtGhqpxinwW75tXLvHTMf94.jpg,1,0,5.25,12,en
1946,3,/i0HnmNzw7yVHJWV0I3z2zYar2TT.jpg,1,0,5.0,19,en
1946,4,/aG8SpvLSAc8qRFEHyhyg6bYQ8Zz.jpg,1,0,3.334,1,en
1961,0,/zu7H16cwM9BeYc8QJuyHfpOEXgK.jpg,1,0,0.0,0,en
1961,1,/et2f1JBW533ZzYiCEA2T7nwzcs1.jpg,1,1,3.334,2,en
1961,2,/rEijEnwSAydLR7tigeYA15tTEOJ.jpg,1,0,0.0,0,en
1961,3,/eME6ep2Fy39GmRBYMORWDuyMDiK.jpg,1,0,0.0,0,en
1970,0,/5AGB8FVELnhMMw3nO372sw1xp58.jpg,1,0,1.75,6,en
1970,1,/7vPAVPKYexQVmvC578wPLn2CGCL.jpg,1,1,2.278,3,en
1970,2,/igqNK1Df2n8FRon0FvDPeUB4hal.jpg,1,0,3.334,1,
1970,3,/epllysIxLE4KRIXz49xHbwewvuE.jpg,1,0,1.75,2,en
1970,4,/e8OLh49AJKIATBSAso6EWr1YeWH.jpg,1,0,1.222,3,en
1975,0,/oHLeYXqA8P0jVIY2C8kQFyQTzkr.jpg,1,1,3.334,3,en
1975,1,/6fWhibnDKEJvDEz33CuNyl4FQgj.jpg,1,0,2.278,3,en
1975,2,/8GOgCjqxyQFMvOBrqfDWCwsnlDL.jpg,1,0,3.334,1,
1975,3,/kuNLFFg7ScTwjFrawaS9JPL52Ya.jpg,1,0,1.75,2,en
1975,3,/bar7YmgKImN0VljpdLDhvLwMZo4.jpg,0,0,1.75,2,en
1977,0,/auxu4XhXCgxX3mbAhswFSv3pnf2.jpg,1,0,0.0,0,
1977,0,/7BbVJaCKPpwe3qbsXmd6g3Nstml.jpg,0,0,0.0,0,en
1977,1,/uEOWWRr8BbgPM0BiJiSTwHGaRx4.jpg,1,1,1.75,6,en
1977,2,/stizeSw0BScXyn3oIE4QPikrzgi.jpg,1,0,0.0,0,en
1977,2,/d7JRn9knenuA880XCuw3069zuNX.jpg,0,0,0.0,0,en
1992,0,/A5aSa8o2GYq8DszMhjdju34oJyp.jpg,1,0,3.334,1,en
1992,1,/1MZc9lV9qjNyZew0GewKjaIQ07a.jpg,1,0,3.334,1,en
1992,2,/iydUEk7cQdkqGxp3Q1I74aoX7Dt.jpg,1,0,3.334,1,en
1992,3,/3705GxG0RN9XDV5y9IiXKYHw1fK.jpg,1,1,3.334,1,en
1992,4,/9YBzdb2vgjObXcexQb8oEM0ZWH3.jpg,1,0,3.334,1,
1994,0,/cujmzb64IAFRzWenfU1ukjd0rtW.jpg,1,1,7.764,18,en
1994,1,/jEyWXC7aoYgXZxhjaZA3ivSDdOV.jpg,1,0,4.3,10,en
1994,2,/xoLcshuRxQ6pty1ISrPABpMjPkS.jpg,1,0,3.334,1,en
1994,3,/e9k0svZqejDQFXAXHmGi3Vr8TGd.jpg,1,0,3.334,2,en
1994,4,/3CHak2pmKmHnJjKzQhInzQNb6ws.jpg,1,0,3.334,1,en
2046,0,/c9mrttn6IpvO5dymlxqCDKklMYd.jpg,1,0,2.542,4,en
2046,0,/5Azp76djAiZXy9FiizTzSW8VMNM.jpg,0,0,3.334,1,en
2046,1,/nQdBE1P0r4ZrgGqy5EX8sL2kXG6.jpg,1,1,5.786,7,en
2046,2,/l2SNmKJu32G8taDVVJvp28JUvtk.jpg,1,0,2.066,5,en
2046,2,/2vsnKWekezAMh1n8GPJSCnN7oHa.jpg,0,0,3.334,1,
2082,0,/cD8JrfSEI4j7WVnKM1GdiYzMoUh.jpg,1,1,8.034,5,en
2082,1,/6gqqvlqQnHzOPhi1UvT6OPdunwB.jpg,1,0,1.75,6,en
2082,2,/6ETCHjavQMABrArXh0X7wzM0f5q.jpg,1,0,1.75,4,en
2082,3,/oQsFjqI16oEet5dmUuLSEJ7FzdP.jpg,1,0,2.278,3,en
2082,4,/zzCQXxxlwxIlDiCIOq5BaAn4TDJ.jpg,1,0,1.75,2,en
2138,0,/dLR8Cz5KFrAo33uzVaj9wjHU3TF.jpg,1,1,0.0,0,
2151,0,/nIwNki3UiRKGUzk7BrEFfNJ4as9.jpg,1,0,1.75,2,en
2151,1,/xwf87aBY3obV50TSD66eoSq9PXw.jpg,1,0,3.334,3,en
2151,2,/uWmtvO8DTFnD62br6cAJ3ZX76jz.jpg,1,1,3.334,1,en
2151,3,/ouktrcjp7N1ColRVngtzGkWhSU2.jpg,1,0,0.0,0,en
2151,4,/vvqOBKqIa0jVi3HMfEx4NceGcLA.jpg,1,0,0.0,0,en
2154,0,/etnsPUDbgbMGna2hiuRvHDx0xyz.jpg,1,1,2.542,5,en
2154,1,/dHH71HrRh1eMaEa6hkMRCwpf4V5.jpg,1,0,3.334,2,en
2154,2,/1QacnwQQHEERUjRuoKE2VTlxK3v.jpg,1,0,2.278,3,en
2154,3,/u4uwTBCh6Y9AmCzZjngdh3JGzmC.jpg,1,0,3.334,1,en
2154,4,/6X4YzHs8LZ0u8DaEqlwFFf6hjB3.jpg,1,0,3.334,1,en
2182,0,/flCZ7TcuFsT8K5pz6vDZ0Gjk7Nu.jpg,1,1,3.334,1,en
2182,0,/bG745c9EDsEPIP9v8YGDRmL4beb.jpg,0,0,3.334,1,en
2182,1,/vYeBasYL8CSjW7YpwWawgm4wNEr.jpg,1,0,3.334,1,
2182,2,/elF4PamOuQSabj5DsKMvMCGvkKV.jpg,1,0,3.334,1,
2182,3,/oRT3hMnuKEDwXFinBDzqQJVAbPE.jpg,1,0,3.334,1,en
2186,0,/vZiyybTCiv0EbTXdFXTu373WSXS.jpg,1,0,1.222,3,en
2186,1,/zHCOOSmfNLu3spzPMoEbc3yjEH.jpg,1,1,2.542,4,en
2186,2,/cp4tltkWxhQN5Ps08SlDI9x8M9e.jpg,1,0,0.5,4,en
2186,3,/7GbiPMIn0VT00n8MpF9ZpBBVBDs.jpg,1,0,1.75,4,en
2186,4,/zmwHrCVQt1yHRV7oQynVTMu9XmB.jpg,1,0,0.166,1,en
2199,0,/kLQFoBWBpju0PuQy1cozg7WcZG9.jpg,1,0,3.334,1,en
2199,1,/7Wu3uPNbmmaAsZI1CFK6PY87XGN.jpg,1,1,3.334,1,en
2199,1,/3Cxt9zUSNE7er2Z6rhaGXkgJ6YA.jpg,0,0,0.0,0,en
2199,2,/fEGUBS7tss3FB8DFg3WSCSSrWm3.jpg,1,0,1.75,2,en
2212,0,/uQoGo0Ud7j5sxLuDW8koOw7QieV.jpg,1,0,3.334,1,en
2212,1,/cAMOWPdRInCV7FaK8lE2fSkZvD9.jpg,1,0,3.334,1,en
2212,1,/lSOrZNBKSpPrmMUrcfUO4J99x8o.jpg,0,0,3.334,1,en
2212,2,/va6AEeuzB98q9jmzoOpEcBPAYq0.jpg,1,1,3.334,1,en
2212,3,/2ueCI9QX9AGa4SzJgrvK1fONCa5.jpg,1,0,1.75,2,en
2291,0,/A45YNFkkOkKia0PifynncVlvbD.jpg,1,1,3.334,1,en
2291,1,/svj6aEQXGwSxuN19Zzlyc2akUhU.jpg,1,0,3.334,1,en
2291,2,/4GY4FsM0ZOtbSTeMpY0g4WkEuBW.jpg,1,0,5.786,7,en
2291,3,/1BcINsarvlpmhNJu0XFdBVnEPrj.jpg,1,0,5.25,8,en
2291,4,/wTHHuGAlSRNStTHEeObYT82qRsN.jpg,1,0,3.954,11,en
2637,0,/z2PiOTyjbCOnMHY2QJdq3I4jU44.jpg,1,1,8.034,5,en
2637,1,/iB8oWotnFzdCCRi7LKkuA6NizqT.jpg,1,0,3.334,1,en
2637,2,/aWHuGALDpfrg9bFDBkoKitnhdI7.jpg,1,0,3.334,1,en
2637,2,/7WssOBvq9A5DwpcS1Ztl87li8OI.jpg,0,0,3.334,1,en
2637,2,/cRwCp90f9llmPJrBKSpZsgBGMUl.jpg,0,0,3.334,1,en
2654,0,/5fmxO0ouglNw5z14ybRWzQmqmxP.jpg,1,0,5.25,15,en
2654,1,/msh4tEUzbnEqlHcFOUH4O0Zti8r.jpg,1,1,5.682,11,en
2654,2,/tvGoySYpR0ZBXeqsS7nT9peFsrn.jpg,1,0,3.892,14,en
2654,3,/ct8Pa1WhAhvQqhcflYsZJe8aWIT.jpg,1,0,3.334,3,en
2654,3,/veZsH1Onaj86ECRIDnURFNtNTHQ.jpg,0,0,3.334,1,
2655,0,/2L3Cn0CizbSy2E9KJt1SiOSyb6p.jpg,1,1,7.19,7,en
2655,0,/vDElD1Piyb3IWWGPHNzMXkGoLng.jpg,0,0,1.75,5,en
2655,0,/hFS3Q2h1FrBiE18LES8DyJEBnmP.jpg,0,0,5.786,7,en
2655,1,/1KqWWhMa4At7hY8uSd0aPbuI7jr.jpg,1,0,2.542,4,en
2655,2,/hJPYz6XkMPeUhIHWbP4ZUldKbM0.jpg,1,0,2.278,3,en
2662,0,/29c2qgXmSREosLBevOILEuMWzQC.jpg,1,1,6.722,6,en
2662,1,/afISpRBO81uaLy5hrMHqyof6C1J.jpg,1,0,1.75,6,en
2662,2,/9am8O1RlbiXNOXDSZvwvTwcb1H6.jpg,1,0,3.334,1,en
2662,3,/3dTOAUWkqH2LGCgc3arrsTFI17p.jpg,1,0,1.75,2,en
2662,4,/cErnRVsuva988lfbx5QYCzzLkTL.jpg,1,0,3.334,1,en
2667,0,/hyaOKmxuF8YJKHqWlwpiZU5QsAr.jpg,1,0,7.466,15,en
2667,1,/xk8RvBNlEToq2b6JeOmJQFGqfYA.jpg,1,0,3.334,1,en
2667,2,/9050VGrYjYrEjpOvDZVAngLbg1f.jpg,1,1,5.682,11,en
2667,3,/3U96JjWXUD7In1YyYSyfCOPXr29.jpg,1,0,3.334,1,en
2667,4,/nnXLx3S7WHhUj9ig0d6qTLOFUBa.jpg,1,0,3.334,1,en
2668,0,/1GuK965FLJxqUw9fd1pmvjbFAlv.jpg,1,1,6.722,9,en
2668,1,/coNhvSgZ7bpoyhEWckY6JDusuiP.jpg,1,0,5.25,10,en
2668,2,/660DFxWpSfZ1d1PruZ6Nd9vKXNE.jpg,1,0,4.722,9,en
2668,3,/mTN4m41lHKaIf0dVcWzVdCJOYik.jpg,1,0,4.3,10,en
2668,4,/mHm6byOHXM7ntygiuusxhTnWQaD.jpg,1,0,3.334,1,en
2675,0,/qAghVnuKBaME13UNR5lFhwp7kor.jpg,1,0,3.334,1,en
2675,1,/ooKhYfHfq7oBuIiiKqi91wuVje9.jpg,1,0,3.334,1,
2675,2,/hyZkNEbNgnciUVTyu4NZTjlCh4L.jpg,1,0,6.2,10,en
2675,3,/YtrIdrTxpRhvCnlw43dwOjfLqx.jpg,1,1,8.034,5,en
2675,4,/diipzx3dXpOlkNdAiZvy2SMz3Iy.jpg,1,0,3.334,1,
2929,0,/xPzF7qW6FFZEzfsnsKqNOncxJNU.jpg,1,1,5.778,9,en
2929,1,/adnDRdCZFKhbDmSgO3Gtpqn5BeM.jpg,1,0,3.334,1,en
2929,2,/otTc8890tEyMuoe3tonXgivbqQk.jpg,1,0,3.334,1,en
2929,3,/1ElewjSBOHQAH3qXu8qvbevnsit.jpg,1,0,3.334,1,en
2929,4,/y4HlAQ3saNXbDh41uj30BfPyFvd.jpg,1,0,3.334,1,en
2957,0,/oCafZ0pqySjHZqC5kSlOqsAcU9v.jpg,1,1,0.0,0,
2961,0,/ddb3pyBsmfzFJd8bInXKGjAFtou.jpg,1,1,0.0,0,
2969,0,/x8AXrCFJ0BSTMx7tNy4ecu7xEvd.jpg,1,1,0.0,0,
2970,0,/lHTglu6doHISI6aRAAy2pN8nlmo.jpg,1,1,3.334,1,
2972,0,/7zdqM0MgZBfy3tuJdNO4cWAGBtj.jpg,1,1,5.786,7,en
2972,1,/qLAKZ5YZ3cogFfOvWcC0BU6xxe4.jpg,1,0,1.434,5,en
2972,2,/aKv3MIzKWa4FbCVDWYbK7zv2LNK.jpg,1,0,1.222,3,en
2972,3,/mJJjeceqQYmLeVXA8siidlZw1Zq.jpg,1,0,1.75,2,en
2972,4,/3eiJxcNeJt3oyqnEa00PfBynu2W.jpg,1,0,1.75,2,en
2974,0,/eCfCKGUz7SnTKeIAYnQtjtrr7aU.jpg,1,0,3.334,1,en
2974,0,/hDqa4OuCHQJo0yBqXxfslwm7Xwl.jpg,0,0,2.542,4,en
2974,1,/40WWy1SSx8rh1r4mn1MNpCKIteF.jpg,1,1,6.722,6,en
2974,2,/95sLh9xLPu0CbXQIc8TwGW24sws.jpg,1,0,3.334,1,
2974,3,/ejQVD0zzjeWWa2w1vSj75bc6EHF.jpg,1,0,1.75,2,en
2981,0,/411VnWtYJdEFKiaGqJOeTmBv8th.jpg,1,1,9.386,16,en
2981,1,/ypFPoTpa9g14Bo7iy7fYXWgh241.jpg,1,0,3.334,1,en
2981,2,/lclkG8itHcnw37ZXEIx2xNxPeQp.jpg,1,0,1.75,2,en
2981,3,/q9mzuvp4mijjKTXcCojPZIyGrOY.jpg,1,0,1.75,2,en
2981,3,/TLxBB1aMItKSaJIDsmcUEdorx9.jpg,0,0,1.75,2,en
2989,0,/oN7FZe6qNAAb46MpgbIyua8fJy7.jpg,1,0,2.278,3,en
2989,1,/7AoDfoRDQ0hfoyasvl0J2PIFUJ0.jpg,1,1,3.334,1,en
2989,2,/dFI2504MT4JrhQuzDXNB1zwzt3d.jpg,1,0,1.75,2,en
2989,3,/57hcEHbjsEeD2bn32igm8rptbsq.jpg,1,0,1.75,4,en
2989,4,/icuMhq0NZZ8vnCUN7cxmscceYAr.jpg,1,0,3.334,1,en
2992,0,/jkXx2LHwpbmLyurhzA3AsMs1Pth.jpg,1,1,3.334,1,en
3006,0,/hYArtU4tx01bOBeBLrkH1lY4VGb.jpg,1,1,0.0,0,
3015,0,/QomFFEz7FN5plcSmEhAGT2OdGL.jpg,1,1,0.0,0,
3016,0,/sv32xG5BRejnIFXmwogz01bQ4k0.jpg,1,1,1.75,2,en
3016,1,/sQeqecFuIG1A9PXSRGzjZvdTKzW.jpg,1,0,3.334,1,en
3016,2,/oEhmmBz8Ixu7XU7m3xqat6P7xfJ.jpg,1,0,3.334,1,en
3016,3,/1OQRB5wqEFrDs87HaVjk3abdPYZ.jpg,1,0,1.75,4,en
3016,4,/e2oZIieXtpf0RCBlobsv9Jy09gG.jpg,1,0,1.75,2,en
3017,0,/5Hw6imY9cCLX6jaoMtstZbHnHhw.jpg,1,1,0.0,0,en
3017,1,/pknjaWABAfbYsWRV6b3p6PnAf0S.jpg,1,0,0.0,0,en
3019,0,/tb5sQHEpII0t1E8jn2rHqbn4k23.jpg,1,1,3.334,3,en
3019,1,/qu18Ka164PAV4geTSSLcJkT63jb.jpg,1,0,5.786,7,en
3019,2,/p4flBX5GMqwPDTccxIdInLzdULf.jpg,1,0,3.334,1,
