id,source,status,in_w,in_h,out_w,out_h,error
651511,orig,ok,1538,2156,1000,1500,
651514,up,ok,1000,1500,1000,1500,
651517,orig,ok,1777,2705,1000,1500,
651571,orig,ok,2000,3000,1000,1500,
651680,up,ok,1400,2100,1000,1500,
651692,up,ok,1436,2000,1000,1500,
651696,up,ok,1432,2000,1000,1500,
651698,orig,ok,1000,1500,1000,1500,
652034,up,ok,1316,2000,1000,1500,
652118,up,ok,1440,2160,1000,1500,
652340,up,ok,1000,1500,1000,1500,
652694,up,ok,1332,2000,1000,1500,
652778,up,ok,1440,2160,1000,1500,
652841,up,ok,1400,2100,1000,1500,
652847,up,ok,1400,2100,1000,1500,
652891,up,ok,1200,1800,1000,1500,
653070,orig,ok,2000,3000,1000,1500,
653530,orig,ok,2000,3000,1000,1500,
653537,orig,ok,1362,2048,1000,1500,
653544,up,ok,1000,1500,1000,1500,
653615,orig,ok,2000,3000,1000,1500,
653793,orig,ok,1485,2100,1000,1500,
653820,orig,ok,2000,2963,1000,1500,
653842,up,ok,1200,1600,1000,1500,
654082,orig,ok,2000,3000,1000,1500,
654092,up,ok,1000,1500,1000,1500,
654435,orig,ok,2000,3000,1000,1500,
654731,orig,ok,2000,3000,1000,1500,
654798,up,ok,1436,1998,1000,1500,
654816,orig,ok,1158,1637,1000,1500,
654852,orig,ok,1200,1600,1000,1500,
654954,orig,ok,1348,2047,1000,1500,
655344,up,ok,1332,2000,1000,1500,
655426,up,ok,1920,2880,1000,1500,
655504,orig,ok,1000,1500,1000,1500,
655587,up,ok,1000,1500,1000,1500,
656145,up,ok,1920,2880,1000,1500,
656174,up,ok,1000,1500,1000,1500,
656211,up,ok,1000,1500,1000,1500,
656214,up,ok,1260,2400,1000,1500,
656790,orig,ok,1800,2700,1000,1500,
656980,up,ok,1920,2880,1000,1500,
657343,up,ok,1000,1500,1000,1500,
657461,orig,ok,1000,1500,1000,1500,
657528,up,ok,1100,1650,1000,1500,
657611,orig,ok,1066,1600,1000,1500,
657701,up,ok,1500,2000,1000,1500,
657767,up,ok,1332,2000,1000,1500,
657826,orig,ok,1944,2880,1000,1500,
658020,up,ok,1280,1920,1000,1500,
658110,up,ok,1296,1920,1000,1500,
658397,orig,ok,1000,1500,1000,1500,
658568,up,ok,1000,1500,1000,1500,
658596,up,ok,1332,2000,1000,1500,
658829,up,ok,1200,1800,1000,1500,
658975,up,ok,1294,2000,1000,1500,
659223,up,ok,1498,2000,1000,1500,
659309,up,ok,1500,2000,1000,1500,
659501,up,ok,1332,2000,1000,1500,
659502,orig,ok,1200,1600,1000,1500,
659506,up,ok,1500,2000,1000,1500,
659716,up,ok,1332,1998,1000,1500,
659822,orig,ok,1200,1600,1000,1500,
660001,orig,ok,1000,1500,1000,1500,
660175,orig,ok,1000,1500,1000,1500,
660335,orig,ok,1000,1500,1000,1500,
660663,up,ok,1332,2000,1000,1500,
660727,orig,ok,2000,3000,1000,1500,
660838,up,ok,1000,1500,1000,1500,
661237,up,ok,1240,1920,1000,1500,
661917,up,ok,1500,2000,1000,1500,
661924,up,ok,1404,2000,1000,1500,
662044,orig,ok,1000,1500,1000,1500,
662183,up,ok,1000,1500,1000,1500,
662474,up,ok,1432,2000,1000,1500,
662802,up,ok,1200,1802,1000,1500,
662821,up,ok,1334,2000,1000,1500,
662844,orig,ok,1360,2027,1000,1500,
662989,orig,ok,1067,1600,1000,1500,
663064,up,ok,1656,2484,1000,1500,
663099,orig,ok,1000,1500,1000,1500,
663200,orig,ok,2000,3000,1000,1500,
663240,up,ok,1000,1500,1000,1500,
663410,orig,ok,2000,2999,1000,1500,
663662,orig,ok,2000,3000,1000,1500,
663669,orig,ok,1000,1500,1000,1500,
663706,orig,ok,1063,1536,1000,1500,
663712,orig,ok,2000,3000,1000,1500,
663924,up,ok,1000,1500,1000,1500,
664336,orig,ok,1000,1425,1000,1500,
664442,orig,ok,2000,3000,1000,1500,
664561,orig,ok,2000,3000,1000,1500,
664574,orig,ok,2000,3000,1000,1500,
664617,orig,ok,1240,1760,1000,1500,
664833,up,ok,1500,2000,1000,1500,
664862,up,ok,1000,1500,1000,1500,
664994,up,ok,1000,1500,1000,1500,
665087,up,ok,1440,1920,1000,1500,
666344,up,ok,1000,1500,1000,1500,
666912,orig,ok,1080,1603,1000,1500,
667015,orig,ok,2000,2962,1000,1500,
667054,up,ok,1000,1500,1000,1500,
667177,orig,ok,2000,3000,1000,1500,
668040,up,ok,1500,2000,1000,1500,
668055,up,ok,1100,1628,1000,1500,
668343,up,ok,1200,1696,1000,1500,
668804,up,ok,1000,1500,1000,1500,
669342,up,ok,1494,2000,1000,1500,
669705,up,ok,1920,2880,1000,1500,
669735,up,ok,1000,1500,1000,1500,
669770,orig,ok,1400,2100,1000,1500,
669906,up,ok,1000,1500,1000,1500,
670426,orig,ok,2000,3000,1000,1500,
671013,orig,ok,2000,2666,1000,1500,
671104,up,ok,1400,2000,1000,1500,
671248,orig,ok,2000,3000,1000,1500,
671324,up,ok,1000,1500,1000,1500,
671474,up,ok,1440,2160,1000,1500,
671603,orig,ok,2000,3000,1000,1500,
671789,orig,ok,1000,1500,1000,1500,
671903,orig,ok,2000,3000,1000,1500,
672278,up,ok,1000,1500,1000,1500,
672761,up,ok,1662,2400,1000,1500,
672902,orig,ok,1000,1500,1000,1500,
673168,orig,ok,2000,3000,1000,1500,
673378,up,ok,1000,1500,1000,1500,
673526,up,ok,1414,2000,1000,1500,
674025,up,ok,1792,2560,1000,1500,
674210,orig,ok,1000,1500,1000,1500,
674385,up,ok,1000,1500,1000,1500,
674464,orig,ok,1707,2560,1000,1500,
674472,orig,ok,1224,1803,1000,1500,
674528,orig,ok,2000,3000,1000,1500,
674564,orig,ok,1920,2880,1000,1500,
675253,up,ok,1720,2580,1000,1500,
675256,up,ok,1436,2000,1000,1500,
675347,up,ok,1380,2000,1000,1500,
675490,orig,ok,2000,3000,1000,1500,
675554,orig,ok,1000,1500,1000,1500,
675575,orig,ok,1000,1500,1000,1500,
675776,orig,ok,1400,2100,1000,1500,
675777,up,ok,1000,1500,1000,1500,
675814,orig,ok,1000,1500,1000,1500,
675824,orig,ok,1000,1500,1000,1500,
675853,up,ok,1414,2000,1000,1500,
676410,orig,ok,2000,3000,1000,1500,
676547,orig,ok,2000,3000,1000,1500,
676704,orig,ok,1000,1500,1000,1500,
676896,up,ok,1000,1500,1000,1500,
676981,up,ok,1440,1920,1000,1500,
677063,up,ok,1000,1500,1000,1500,
678588,up,ok,1334,2000,1000,1500,
678792,up,ok,1412,2000,1000,1500,
678945,orig,ok,2000,3000,1000,1500,
678997,orig,ok,1280,1920,1000,1500,
679066,orig,ok,1000,1500,1000,1500,
679761,orig,ok,1200,1600,1000,1500,
679893,orig,ok,1079,1618,1000,1500,
679974,up,ok,1284,1998,1000,1500,
680295,up,ok,1920,2880,1000,1500,
680297,up,ok,1000,1500,1000,1500,
680493,orig,ok,1000,1500,1000,1500,
680829,orig,ok,2000,3000,1000,1500,
680867,orig,ok,1000,1500,1000,1500,
680918,orig,ok,1057,1500,1000,1500,
680985,orig,ok,1440,2160,1000,1500,
681195,orig,ok,2000,3000,1000,1500,
681416,orig,ok,1387,2048,1000,1500,
681631,orig,ok,1364,2048,1000,1500,
681711,orig,ok,1000,1460,1000,1500,
681719,orig,ok,1000,1396,1000,1500,
681986,orig,ok,2000,3000,1000,1500,
681996,up,ok,1334,2000,1000,1500,
682286,orig,ok,2000,3000,1000,1500,
682532,orig,ok,1200,1778,1000,1500,
682641,orig,ok,1000,1500,1000,1500,
682662,up,ok,1368,2000,1000,1500,
682825,orig,ok,1000,1500,1000,1500,
682836,up,ok,1000,1500,1000,1500,
683016,up,ok,1440,1920,1000,1500,
683100,up,ok,1002,1500,1000,1500,
683204,up,ok,1000,1500,1000,1500,
683557,up,ok,1656,2240,1000,1500,
683699,up,ok,1412,2000,1000,1500,
683716,orig,ok,2000,3000,1000,1500,
683875,orig,ok,2000,3000,1000,1500,
683891,orig,ok,2000,3000,1000,1500,
683915,up,ok,1350,2000,1000,1500,
684051,orig,ok,1066,1600,1000,1500,
684139,orig,ok,1294,2000,1000,1500,
684684,orig,ok,1000,1500,1000,1500,
685044,up,ok,1358,1920,1000,1500,
685592,up,ok,1068,1500,1000,1500,
685615,orig,ok,2000,3000,1000,1500,
685964,orig,ok,2000,3000,1000,1500,
686003,orig,ok,2000,3000,1000,1500,
686112,up,ok,1000,1500,1000,1500,
686120,orig,ok,2000,3000,1000,1500,
686208,up,ok,1200,1800,1000,1500,
686478,up,ok,1418,2000,1000,1500,
687301,up,ok,1296,1920,1000,1500,
687340,orig,ok,1000,1500,1000,1500,
687372,up,ok,1058,1500,1000,1500,
687377,up,ok,1124,1598,1000,1500,
687496,orig,ok,1000,1500,1000,1500,
687972,orig,ok,2000,3000,1000,1500,
687979,up,ok,1600,2400,1000,1500,
687983,orig,ok,1012,1500,1000,1500,
688131,up,ok,1600,2380,1000,1500,
688343,orig,ok,2000,3000,1000,1500,
688863,up,ok,1292,2000,1000,1500,
688898,up,ok,1000,1512,1000,1500,
689108,orig,ok,2000,3000,1000,1500,
689285,up,ok,1350,2000,1000,1500,
689389,up,ok,1294,2000,1000,1500,
689478,up,ok,1000,1500,1000,1500,
689479,orig,ok,1100,1600,1000,1500,
689968,orig,ok,1067,1600,1000,1500,
690085,up,ok,1284,1926,1000,1500,
690248,orig,ok,2000,3000,1000,1500,
690286,up,ok,1208,1800,1000,1500,
690481,up,ok,1068,1598,1000,1500,
690549,orig,ok,1160,1740,1000,1500,
690558,orig,ok,1000,1500,1000,1500,
690637,orig,ok,1280,1920,1000,1500,
691068,up,ok,1560,2340,1000,1500,
691100,orig,ok,2000,3000,1000,1500,
691151,up,ok,1500,2000,1000,1500,
691196,orig,ok,1000,1425,1000,1500,
691212,orig,ok,2000,3000,1000,1500,
691546,up,ok,1332,2000,1000,1500,
691646,up,ok,1414,2000,1000,1500,
691734,up,ok,1000,1500,1000,1500,
691932,up,ok,1294,2000,1000,1500,
692478,up,ok,1316,2000,1000,1500,
692559,orig,ok,2000,3000,1000,1500,
692830,up,ok,1414,2000,1000,1500,
693071,up,ok,1100,1598,1000,1500,
693073,orig,ok,2000,3000,1000,1500,
693544,orig,ok,1000,1500,1000,1500,
693749,up,ok,1474,2178,1000,1500,
693905,orig,ok,1067,1600,1000,1500,
694224,up,ok,1000,1500,1000,1500,
694662,up,ok,1504,2000,1000,1500,
694673,up,ok,1600,2400,1000,1500,
695155,orig,ok,1000,1500,1000,1500,
695256,up,ok,1000,1500,1000,1500,
695270,orig,ok,1129,1694,1000,1500,
695350,orig,ok,2000,3000,1000,1500,
695452,orig,ok,2000,3000,1000,1500,
695564,orig,ok,1600,2400,1000,1500,
695569,orig,ok,2000,3000,1000,1500,
696393,orig,ok,2000,3000,1000,1500,
696605,orig,ok,2000,3000,1000,1500,
696785,orig,ok,1013,1500,1000,1500,
696845,up,ok,1094,1642,1000,1500,
697027,up,ok,1152,1920,1000,1500,
697123,up,ok,1000,1500,1000,1500,
697135,orig,ok,1684,2384,1000,1500,
697181,up,ok,1400,1992,1000,1500,
697399,up,ok,1440,1920,1000,1500,
697782,orig,ok,1000,1500,1000,1500,
697798,up,ok,1000,1500,1000,1500,
697799,orig,ok,1067,1599,1000,1500,
697953,orig,ok,2000,3000,1000,1500,
698320,up,ok,1872,2772,1000,1500,
698663,up,ok,1332,2000,1000,1500,
698676,up,ok,1358,1920,1000,1500,
698968,orig,ok,1000,1333,1000,1500,
699177,up,ok,1000,1500,1000,1500,
699337,orig,ok,2000,3000,1000,1500,
699351,orig,ok,1053,1500,1000,1500,
699378,up,ok,1332,1998,1000,1500,
699651,up,ok,1332,2000,1000,1500,
699732,orig,ok,1200,1600,1000,1500,
700424,up,ok,1002,1502,1000,1500,
700522,up,ok,1428,2000,1000,1500,
700544,up,ok,1332,1998,1000,1500,
700591,orig,ok,1240,1754,1000,1500,
700650,up,ok,1368,2048,1000,1500,
701121,orig,ok,2000,3000,1000,1500,
701277,orig,ok,2000,3000,1000,1500,
701369,orig,ok,2000,3000,1000,1500,
701481,up,ok,1350,2000,1000,1500,
702621,orig,ok,2000,3000,1000,1500,
703698,up,ok,1000,1500,1000,1500,
704618,orig,ok,1000,1500,1000,1500,
704646,up,ok,1000,1500,1000,1500,
704849,up,ok,1332,2000,1000,1500,
705058,up,ok,1000,1500,1000,1500,
705072,up,ok,1324,2000,1000,1500,
705283,up,ok,1100,1558,1000,1500,
705586,up,ok,1500,2000,1000,1500,
705863,up,ok,1000,1500,1000,1500,
705871,up,ok,1000,1500,1000,1500,
705873,up,ok,1000,1500,1000,1500,
705877,up,ok,1000,1500,1000,1500,
706236,orig,ok,2000,3000,1000,1500,
706629,orig,ok,2000,3000,1000,1500,
706677,up,ok,1332,2000,1000,1500,
706727,up,ok,1328,1992,1000,1500,
706857,up,ok,1006,1510,1000,1500,
706862,up,ok,1500,2000,1000,1500,
707037,orig,ok,1000,1500,1000,1500,
707085,up,ok,1400,2000,1000,1500,
707214,orig,ok,2000,3000,1000,1500,
707408,orig,ok,2000,3000,1000,1500,
707446,up,ok,1000,1500,1000,1500,
707455,orig,ok,1000,1500,1000,1500,
708025,orig,ok,1054,1476,1000,1500,
708362,orig,ok,2000,2941,1000,1500,
708561,up,ok,1500,2250,1000,1500,
708623,up,ok,1332,2000,1000,1500,
708697,up,ok,1000,1518,1000,1500,
708788,up,ok,1248,1872,1000,1500,
708805,up,ok,1000,1500,1000,1500,
709147,up,ok,1352,2000,1000,1500,
709427,orig,ok,1000,1500,1000,1500,
709430,orig,ok,2000,3000,1000,1500,
709519,up,ok,1600,2400,1000,1500,
709559,orig,ok,2000,3000,1000,1500,
709567,orig,ok,1000,1333,1000,1500,
709621,orig,ok,2000,3000,1000,1500,
709642,orig,ok,2000,3000,1000,1500,
709692,up,ok,1000,1500,1000,1500,
709786,up,ok,1000,1500,1000,1500,
709798,up,ok,1332,2000,1000,1500,
710309,up,ok,1600,2400,1000,1500,
710457,up,ok,1122,1600,1000,1500,
710743,up,ok,1132,1584,1000,1500,
711471,up,ok,1360,2000,1000,1500,
711629,up,ok,1840,2760,1000,1500,
711641,orig,ok,1000,1500,1000,1500,
711705,orig,ok,1452,2048,1000,1500,
711813,up,ok,1780,2670,1000,1500,
711975,orig,ok,1200,1600,1000,1500,
712079,up,ok,1500,2000,1000,1500,
712508,orig,ok,1200,1600,1000,1500,
712510,orig,ok,1000,1500,1000,1500,
713138,up,ok,1920,2880,1000,1500,
713197,up,ok,1500,2000,1000,1500,
713422,orig,ok,1000,1500,1000,1500,
713474,orig,ok,2000,3000,1000,1500,
713478,up,ok,1060,1500,1000,1500,
713582,up,ok,1304,1920,1000,1500,
713828,up,ok,1050,1574,1000,1500,
714669,orig,ok,2000,3000,1000,1500,
714870,up,ok,1198,2280,1000,1500,
715107,orig,ok,1067,1600,1000,1500,
715133,up,ok,1200,1800,1000,1500,
715181,up,ok,1000,1502,1000,1500,
715203,orig,ok,1280,1778,1000,1500,
715239,orig,ok,1975,2962,1000,1500,
715260,orig,ok,1212,1644,1000,1500,
715275,up,ok,1200,1800,1000,1500,
715370,orig,ok,2000,3000,1000,1500,
715658,orig,ok,2000,3000,1000,1500,
716119,up,ok,1294,2000,1000,1500,
716283,orig,ok,1201,1699,1000,1500,
716309,orig,ok,1179,1740,1000,1500,
716750,orig,ok,1446,2169,1000,1500,
716786,orig,ok,1200,1800,1000,1500,
716819,orig,ok,2000,3000,1000,1500,
716820,up,ok,1404,2000,1000,1500,
716822,up,ok,1404,2000,1000,1500,
717021,orig,ok,1000,1500,1000,1500,
717319,up,ok,1920,2880,1000,1500,
717367,orig,ok,1000,1500,1000,1500,
717397,orig,ok,2000,3000,1000,1500,
717672,orig,ok,2000,3000,1000,1500,
717942,orig,ok,2000,3000,1000,1500,
718022,orig,ok,1000,1500,1000,1500,
718055,up,ok,1280,1920,1000,1500,
718134,up,ok,1000,1500,1000,1500,
718138,up,ok,1000,1500,1000,1500,
718146,orig,ok,2000,3000,1000,1500,
718159,up,ok,1604,2388,1000,1500,
718161,up,ok,1000,1500,1000,1500,
718389,orig,ok,1487,2231,1000,1500,
718400,orig,ok,2000,3000,1000,1500,
718416,orig,ok,2000,3000,1000,1500,
718460,up,ok,1000,1500,1000,1500,
718892,up,ok,1302,1920,1000,1500,
718962,orig,ok,1400,2100,1000,1500,
719033,orig,ok,1707,2560,1000,1500,
719106,orig,ok,1599,2397,1000,1500,
719704,up,ok,1000,1500,1000,1500,
719770,up,ok,1400,2100,1000,1500,
719829,up,ok,1000,1500,1000,1500,
720018,orig,ok,1000,1500,1000,1500,
720065,up,ok,1200,1800,1000,1500,
720104,up,ok,1500,2000,1000,1500,
720109,orig,ok,1200,1800,1000,1500,
720132,up,ok,1000,1500,1000,1500,
720312,up,ok,1000,1500,1000,1500,
720395,orig,ok,2000,3000,1000,1500,
720929,orig,ok,1944,2880,1000,1500,
721656,orig,ok,2000,3000,1000,1500,
721894,orig,ok,1000,1523,1000,1500,
721927,orig,ok,1000,1500,1000,1500,
721930,orig,ok,1066,1600,1000,1500,
721952,up,ok,1334,2000,1000,1500,
721955,orig,ok,1000,1500,1000,1500,
722354,up,ok,1584,2406,1000,1500,
722358,up,ok,1000,1500,1000,1500,
722516,orig,ok,1000,1500,1000,1500,
722526,orig,ok,1000,1500,1000,1500,
722603,orig,ok,2000,3000,1000,1500,
722722,orig,ok,2000,3000,1000,1500,
722780,orig,ok,2000,3000,1000,1500,
723135,up,ok,1000,1500,1000,1500,
723337,up,ok,1500,2000,1000,1500,
723377,orig,ok,2000,3000,1000,1500,
723393,orig,ok,2000,3000,1000,1500,
723419,orig,ok,1482,2222,1000,1500,
723538,up,ok,1000,1500,1000,1500,
724046,orig,ok,1175,1763,1000,1500,
724427,orig,ok,1000,1500,1000,1500,
724457,orig,ok,1000,1500,1000,1500,
724492,up,ok,1000,1500,1000,1500,
724585,orig,ok,1067,1600,1000,1500,
724789,up,ok,1820,2680,1000,1500,
724901,orig,ok,1200,1600,1000,1500,
724963,up,ok,1000,1500,1000,1500,
725146,orig,ok,2000,3000,1000,1500,
725283,orig,ok,1366,2040,1000,1500,
725303,up,ok,1000,1500,1000,1500,
725495,orig,ok,2000,3000,1000,1500,
725543,up,ok,1000,1500,1000,1500,
725813,orig,ok,1587,2245,1000,1500,
726217,orig,ok,1000,1500,1000,1500,
726455,up,ok,1428,2000,1000,1500,
726507,orig,ok,1220,1831,1000,1500,
726527,orig,ok,2000,3000,1000,1500,
726953,orig,ok,1000,1500,1000,1500,
727353,up,ok,1360,2000,1000,1500,
727478,orig,ok,2000,3000,1000,1500,
727488,orig,ok,1009,1412,1000,1500,
727714,orig,ok,1728,2560,1000,1500,
728069,orig,ok,1280,1920,1000,1500,
728122,orig,ok,2000,3000,1000,1500,
728305,up,ok,1400,2000,1000,1500,
728623,orig,ok,1920,2880,1000,1500,
728773,orig,ok,1333,2000,1000,1500,
728791,up,ok,1000,1500,1000,1500,
728795,up,ok,1052,1600,1000,1500,
728796,up,ok,1920,2880,1000,1500,
728874,orig,ok,2000,3000,1000,1500,
728907,up,ok,1000,1502,1000,1500,
728941,up,ok,1000,1500,1000,1500,
729316,orig,ok,2000,3000,1000,1500,
729341,orig,ok,1024,1536,1000,1500,
729454,up,ok,1404,2000,1000,1500,
729613,orig,ok,2000,3000,1000,1500,
729713,orig,ok,1365,2048,1000,1500,
729740,up,ok,1000,1500,1000,1500,
729832,up,ok,1920,2880,1000,1500,
729872,orig,ok,1200,1600,1000,1500,
729877,up,ok,1200,1800,1000,1500,
729878,up,ok,1350,2000,1000,1500,
729881,up,ok,1216,1800,1000,1500,
729882,up,ok,1200,1800,1000,1500,
729884,orig,ok,1067,1600,1000,1500,
729938,up,ok,1316,2000,1000,1500,
730167,orig,ok,1441,2161,1000,1500,
730189,up,ok,1200,1800,1000,1500,
730227,orig,ok,1200,1600,1000,1500,
730407,up,ok,1000,1500,1000,1500,
730766,orig,ok,1400,2100,1000,1500,
730890,up,ok,1334,2000,1000,1500,
731041,up,ok,1200,1800,1000,1500,
731158,up,ok,1000,1500,1000,1500,
731204,up,ok,1334,2000,1000,1500,
731216,up,ok,1350,2000,1000,1500,
731222,up,ok,1416,2000,1000,1500,
731230,up,ok,1414,2000,1000,1500,
731233,up,ok,1000,1500,1000,1500,
731391,up,ok,1000,1500,1000,1500,
731477,up,ok,1334,2000,1000,1500,
731587,orig,ok,1200,1600,1000,1500,
731653,up,ok,1500,2124,1000,1500,
731732,up,ok,1000,1500,1000,1500,
731741,up,ok,1000,1500,1000,1500,
731776,orig,ok,2000,3000,1000,1500,
731893,orig,ok,1067,1600,1000,1500,
732045,orig,ok,1350,2000,1000,1500,
732114,up,ok,1200,1800,1000,1500,
732231,up,ok,1602,2222,1000,1500,
732233,up,ok,1200,1800,1000,1500,
732472,orig,ok,1000,1500,1000,1500,
732773,orig,ok,1920,2880,1000,1500,
733006,orig,ok,2000,3000,1000,1500,
733049,orig,ok,1365,2048,1000,1500,
733068,orig,ok,1981,3000,1000,1500,
733322,orig,ok,1000,1500,1000,1500,
733415,orig,ok,2000,3000,1000,1500,
733491,up,ok,1332,2000,1000,1500,
733506,up,ok,1350,2000,1000,1500,
733605,up,ok,1000,1500,1000,1500,
733615,up,ok,1200,1706,1000,1500,
733699,up,ok,1172,1758,1000,1500,
733837,orig,ok,1165,1748,1000,1500,
733858,orig,ok,1200,1600,1000,1500,
733866,up,ok,1432,2000,1000,1500,
733914,up,ok,1332,2000,1000,1500,
734001,orig,ok,1350,2026,1000,1500,
734072,orig,ok,1364,2048,1000,1500,
734216,up,ok,1280,1920,1000,1500,
734707,up,ok,1124,1686,1000,1500,
734881,orig,ok,2000,3000,1000,1500,
735253,up,ok,1414,2000,1000,1500,
735580,up,ok,1920,2880,1000,1500,
735744,orig,ok,1333,2000,1000,1500,
735967,up,ok,1000,1500,1000,1500,
735979,orig,ok,1067,1600,1000,1500,
736381,up,ok,1086,1500,1000,1500,
736447,up,ok,1216,1776,1000,1500,
736485,orig,ok,2000,3000,1000,1500,
736506,orig,ok,1000,1500,1000,1500,
736509,orig,ok,2000,3000,1000,1500,
736611,up,ok,1200,1680,1000,1500,
736735,orig,ok,2000,3000,1000,1500,
736752,up,ok,1318,2000,1000,1500,
736818,orig,ok,1060,1590,1000,1500,
736853,up,ok,1500,2000,1000,1500,
736934,orig,ok,1200,1600,1000,1500,
737586,orig,ok,1549,2155,1000,1500,
737759,up,ok,1332,2000,1000,1500,
737853,orig,ok,2000,3000,1000,1500,
737855,orig,ok,2000,3000,1000,1500,
737859,orig,ok,1365,2048,1000,1500,
737881,up,ok,1424,2000,1000,1500,
737885,up,ok,1824,2560,1000,1500,
737974,up,ok,1714,2400,1000,1500,
738057,orig,ok,2000,3000,1000,1500,
738065,orig,ok,1200,1600,1000,1500,
738156,up,ok,1332,2000,1000,1500,
738162,up,ok,1000,1500,1000,1500,
738168,orig,ok,1067,1600,1000,1500,
738170,up,ok,1000,1500,1000,1500,
738183,up,ok,1498,2000,1000,1500,
738370,orig,ok,2000,3000,1000,1500,
738440,orig,ok,1000,1500,1000,1500,
738467,up,ok,1332,2000,1000,1500,
738475,up,ok,1000,1500,1000,1500,
738542,orig,ok,2000,3000,1000,1500,
738730,up,ok,1132,1700,1000,1500,
738746,up,ok,1176,1636,1000,1500,
738748,orig,ok,1437,2048,1000,1500,
738756,up,ok,1176,1636,1000,1500,
738914,up,ok,1000,1500,1000,1500,
739123,orig,ok,2000,3000,1000,1500,
739590,orig,ok,1053,1500,1000,1500,
739596,orig,ok,2000,3000,1000,1500,
739603,orig,ok,2000,3000,1000,1500,
739643,orig,ok,1707,2560,1000,1500,
739890,orig,ok,1334,2000,1000,1500,
739901,orig,ok,1000,1500,1000,1500,
740049,orig,ok,1000,1500,1000,1500,
740130,up,ok,1332,2000,1000,1500,
740267,orig,ok,1000,1500,1000,1500,
740533,orig,ok,1000,1500,1000,1500,
740794,orig,ok,1000,1500,1000,1500,
740903,orig,ok,1333,2000,1000,1500,
741174,up,ok,1000,1500,1000,1500,
741178,up,ok,1254,1792,1000,1500,
741187,orig,ok,2000,3000,1000,1500,
741422,up,ok,1072,1500,1000,1500,
741425,orig,ok,1053,1500,1000,1500,
741612,orig,ok,2000,3000,1000,1500,
741636,orig,ok,2000,3000,1000,1500,
741651,orig,ok,1566,2231,1000,1500,
741686,orig,ok,1000,1500,1000,1500,
741882,orig,ok,1000,1500,1000,1500,
741883,orig,ok,2000,3000,1000,1500,
741917,orig,ok,2000,3000,1000,1500,
741919,orig,ok,1250,1875,1000,1500,
741964,orig,ok,2000,3000,1000,1500,
742107,up,ok,1000,1500,1000,1500,
742179,orig,ok,1280,1920,1000,1500,
742433,orig,ok,1067,1600,1000,1500,
742926,orig,ok,1613,2306,1000,1500,
743022,orig,ok,1000,1500,1000,1500,
743032,up,ok,1438,2048,1000,1500,
743149,up,ok,1000,1500,1000,1500,
744013,orig,ok,2000,3000,1000,1500,
744168,orig,ok,1650,2475,1000,1500,
744273,orig,ok,2000,3000,1000,1500,
744428,orig,ok,1000,1500,1000,1500,
744571,orig,ok,1442,2048,1000,1500,
744746,orig,ok,2000,3000,1000,1500,
744750,orig,ok,1000,1500,1000,1500,
745050,orig,ok,1000,1500,1000,1500,
745179,up,ok,1000,1500,1000,1500,
745467,up,ok,1334,2000,1000,1500,
746132,up,ok,1000,1500,1000,1500,
746135,orig,ok,1365,2048,1000,1500,
746157,up,ok,1000,1500,1000,1500,
746161,up,ok,1280,1920,1000,1500,
746223,orig,ok,1000,1500,1000,1500,
