id,title,year,original_language,runtime,genre_names,imdb_id,imdb_title,imdb_year,imdb_titleType,imdb_runtime,imdb_genres,reason
29056,The Raven,1963,en,86,"Comedy, Fantasy, Horror",tt0057449,The Raven,1963,movie,86,"Comedy,Drama,Fantasy",not_tagged_horror
638342,Mrs. Winchester's House,1963,en,29,"Documentary, History, Horror",tt2325865,Mrs. Winchester's House,1963,tvMovie,29,Documentary,not_tagged_horror
1275644,The Road,1963,,,,tt0362094,The Road,1963,tvEpisode,55,Drama,not_tagged_horror
10299,"Hush... Hush, Sweet Charlotte",1964,en,133,"Drama, Horror, Mystery",tt0058213,"Hush...Hush, Sweet Charlotte",1964,movie,133,"Crime,Drama,Mystery",not_tagged_horror
22543,Dead Ringer,1964,,,,tt0057997,Dead Ringer,1963,movie,116,"Crime,Drama,Thriller",not_tagged_horror
55943,Night Must Fall,1964,,,,tt0058401,Night Must Fall,1964,movie,101,"Crime,Thriller",not_tagged_horror
64524,Nightmare,1964,en,83,"Horror, Mystery, Thriller",tt0058405,Nightmare,1964,movie,82,"Mystery,Thriller",not_tagged_horror
295388,Rome Against Rome,1964,en,98,"Action, Adventure, Drama, Fantasy, Horror",tt0134061,War of the Zombies,1964,movie,98,"Action,Adventure,Drama",not_tagged_horror
301920,Born of the Wind,1964,,,,tt0206605,Born of the Wind,1962,short,20,Short,not_tagged_horror
445894,Body of a Female,1964,en,71,"Drama, Horror, Thriller",tt0138333,Body of a Female,1964,movie,71,Thriller,not_tagged_horror
925045,Captain America vs. The Mutant,1964,,,,tt3959438,Captain America vs. The Mutant,1964,short,3,"Action,Adventure,Drama",not_tagged_horror
1321903,The Four Poster,1964,,,,tt6243786,The Four Poster,1964,short,7,"Drama,Short",not_tagged_horror
1361057,La metamorfosis,1964,,,,tt11620870,La metamorfosis,1962,movie,51,Drama,not_tagged_horror
3481,The Face of Fu Manchu,1965,en,96,"Crime, Horror, Thriller",tt0059162,The Face of Fu Manchu,1965,movie,89,"Action,Crime,Drama",not_tagged_horror
4879,Ten Little Indians,1965,,,,tt0061075,Ten Little Indians,1965,movie,91,"Crime,Mystery,Thriller",not_tagged_horror
39893,The Nanny,1965,,,,tt0059496,The Nanny,1965,movie,93,"Mystery,Thriller",not_tagged_horror
42729,A Study in Terror,1965,en,95,"Crime, Drama, Horror, Mystery",tt0059764,A Study in Terror,1965,movie,95,"Crime,Mystery,Thriller",not_tagged_horror
56530,Hysteria,1965,,,,tt0058216,Hysteria,1965,movie,85,"Crime,Mystery,Thriller",not_tagged_horror
93629,The Yesterday Machine,1965,,,,tt0057701,The Yesterday Machine,1965,movie,85,Sci-Fi,not_tagged_horror
94736,The Defilers,1965,,,,tt0162928,The Defilers,1965,movie,69,"Drama,Thriller",not_tagged_horror
251213,Tales of a Salesman,1965,,,,tt0259035,Tales of a Salesman,1965,movie,53,Comedy,not_tagged_horror
354642,Censored,1965,,,,tt0171161,Censored,1965,movie,61,Drama,not_tagged_horror
383668,The Legend of Blood Mountain,1965,en,76,"Comedy, Horror",tt0229528,The Legend of Blood Mountain,1965,movie,76,"Comedy,Crime,Drama",not_tagged_horror
423391,Wrath of the Sun Demon,1965,,,,tt4836738,Wrath of the Sun Demon,1965,short,2,"Action,Adventure,Drama",not_tagged_horror
741112,Marineland Carnival: The Munsters Visit Marineland,1965,,,,tt10071270,Marineland Carnival: The Munsters Visit Marineland,1965,tvMovie,60,"Comedy,Family,Music",not_tagged_horror
1290214,Fantastic Features - Season Preview,1965,,,,tt11023744,Fantastic Features - Season Preview,1965,tvSpecial,30,"Action,Adventure,Comedy",not_tagged_horror
1391923,Castle of Terrors,1965,,,,tt33164984,Castle of Terrors,1965,short,19,"Comedy,Short",not_tagged_horror
1655693,Paradise of Terror,1965,,,,tt41115766,Paradise of Terror,1965,movie,84,Sci-Fi,not_tagged_horror
20620,Seconds,1966,,,,tt0060955,Seconds,1966,movie,106,"Sci-Fi,Thriller",not_tagged_horror
30972,The Brides of Fu Manchu,1966,en,94,"Action, Crime, Horror, Science Fiction",tt0060188,The Brides of Fu Manchu,1966,movie,94,"Adventure,Crime",not_tagged_horror
35616,Gammera the Invincible,1966,en,86,"Horror, Science Fiction",tt0434964,Gammera the Invincible,1966,movie,86,"Family,Sci-Fi",not_tagged_horror
35992,"Munster, Go Home!",1966,en,96,"Comedy, Family, Horror",tt0060726,"Munster, Go Home!",1966,movie,96,"Adventure,Comedy,Family",not_tagged_horror
42717,Circus of Fear,1966,en,91,"Horror, Mystery, Thriller",tt0060865,Psycho-Circus,1966,movie,91,"Crime,Drama,Mystery",not_tagged_horror
141128,Take Me Naked,1966,en,69,"Crime, Horror",tt0061060,Take Me Naked,1966,movie,69,Romance,not_tagged_horror
216557,Heat of Madness,1966,,,,tt0219757,Heat of Madness,1966,movie,82,Drama,not_tagged_horror
440698,The Degenerates,1966,,,,tt0216679,The Degenerates,1967,movie,73,"Sci-Fi,Thriller",not_tagged_horror
452705,The Devil's Mate,1966,,,,tt0216698,The Devil's Mate,1966,movie,66,\N,not_tagged_horror
708025,The Naked World of Harrison Marks,1966,,,,tt0059495,The Dream World of Harrison Marks,1966,movie,84,"Comedy,Fantasy",not_tagged_horror
1180762,The Claw Monsters,1966,,,,tt0060243,The Claw Monsters,1966,tvMovie,100,"Action,Sci-Fi",not_tagged_horror
1304718,The Deadly Mantis,1966,,,,tt0429999,The Deadly Mantis,1966,short,9,"Sci-Fi,Short",not_tagged_horror
1324832,The Interpretaris,1966,,,,tt0222572,The Interpretaris,1966,tvMiniSeries,30,"Action,Adventure,Drama",not_tagged_horror
11206,Wait Until Dark,1967,en,108,"Crime, Horror, Thriller",tt0062467,Wait Until Dark,1967,movie,108,Thriller,not_tagged_horror
35668,They Came from Beyond Space,1967,en,85,"Horror, Science Fiction",tt0062360,They Came from Beyond Space,1967,movie,85,"Adventure,Sci-Fi",not_tagged_horror
49183,The Vengeance of Fu Manchu,1967,en,91,"Crime, Horror, Mystery",tt0063764,The Vengeance of Fu Manchu,1967,movie,91,"Action,Crime,Drama",not_tagged_horror
76875,Games,1967,,,,tt0061696,Games,1967,movie,100,Thriller,not_tagged_horror
101748,Woman Despiser,1967,en,90,"Horror, Romance, Thriller",tt0431176,Kadin Düsmani,1967,movie,89,"Mystery,Thriller",not_tagged_horror
104404,From the Drain,1967,en,13,Horror,tt0061687,From the Drain,1967,short,14,"Comedy,Sci-Fi,Short",not_tagged_horror
111735,Oddo,1967,,,,tt0253368,Oddo,1967,movie,61,"Drama,Thriller",not_tagged_horror
129976,Sadismo,1967,,,,tt0217778,Sadismo,1967,movie,81,Documentary,not_tagged_horror
131578,World of the Depraved,1967,en,73,"Comedy, Crime, Horror, Mystery",tt0062008,Mundo depravados,1967,movie,73,"Comedy,Crime,Mystery",not_tagged_horror
284125,Ghostbreakers,1967,en,60,"Horror, TV Movie",tt0447171,Ghostbreakers,1967,tvMovie,60,Adventure,not_tagged_horror
335185,The Equinox...A Journey Into the Supernatural,1967,en,71,"Action, Horror, Science Fiction",tt7131660,The Equinox... A Journey Into the Supernatural,1967,movie,71,"Adventure,Fantasy,Mystery",not_tagged_horror
355324,Professor Lust,1967,en,95,"Drama, Horror, Science Fiction",tt0242226,Professor Lust,1967,movie,95,Drama,not_tagged_horror
567708,Lust Weekend,1967,,,,tt0061926,Lust Weekend,1967,movie,70,Drama,not_tagged_horror
3483,The Blood of Fu Manchu,1968,en,92,"Adventure, Crime, Horror, Science Fiction, Thriller",tt0062741,The Blood of Fu Manchu,1968,movie,92,"Adventure,Crime",not_tagged_horror
19383,Targets,1968,,,,tt0063671,Targets,1968,movie,90,"Crime,Drama,Thriller",not_tagged_horror
26690,The Boston Strangler,1968,en,116,"Crime, Drama, Horror, Mystery, Thriller",tt0062755,The Boston Strangler,1968,movie,116,"Crime,Drama,Mystery",not_tagged_horror
29166,Deadly Inheritance,1968,en,79,"Horror, Mystery, Thriller",tt0062682,Deadly Inheritance,1968,movie,81,"Mystery,Thriller",not_tagged_horror
56092,Twisted Nerve,1968,en,112,"Drama, Horror, Thriller",tt0063729,Twisted Nerve,1968,movie,118,"Drama,Thriller",not_tagged_horror
85765,Boom!,1968,,,,tt0062751,Boom!,1968,movie,110,"Drama,Thriller",not_tagged_horror
93758,She Mob,1968,,,,tt0063594,She Mob,1968,movie,82,Drama,not_tagged_horror
98090,The Lemon Grove Kids Meet the Monsters,1968,,,,tt0059382,The Lemon Grove Kids Meet the Monsters,1968,movie,78,"Adventure,Comedy,Crime",not_tagged_horror
104902,A Hyena in the Bank Vault,1968,en,100,"Crime, Horror, Thriller",tt0181610,A Hyena in the Safe,1968,movie,93,"Crime,Drama,Mystery",not_tagged_horror
