id,title,year,vote_count,imdb_id,reason
1244531,Beast of War,2025,134,tt29468874,tmdb_vote_count_gt_100
32652,Mystery of the Wax Museum,1933,133,tt0024368,tmdb_vote_count_gt_100
26178,Razorback,1984,133,tt0087981,tmdb_vote_count_gt_100
28774,Communion,1989,133,tt0097100,tmdb_vote_count_gt_100
26954,Puppet Master II,1990,133,tt0100438,tmdb_vote_count_gt_100
55890,Bereavement,2010,133,tt1100051,tmdb_vote_count_gt_100
1072074,Disquiet,2023,133,tt25869142,tmdb_vote_count_gt_100
27970,Werewolf of London,1935,132,tt0027194,tmdb_vote_count_gt_100
30793,House of Dracula,1945,132,tt0037793,tmdb_vote_count_gt_100
28172,Blood Feast,1963,132,tt0056875,tmdb_vote_count_gt_100
30062,Eaten Alive,1976,132,tt0074455,tmdb_vote_count_gt_100
14745,The Haunting of Molly Hartley,2008,132,tt1045655,tmdb_vote_count_gt_100
56811,Cropsey,2009,132,tt1277936,tmdb_vote_count_gt_100
265018,Indigenous,2014,132,tt2815072,tmdb_vote_count_gt_100
323665,Ava's Possessions,2015,132,tt3727982,tmdb_vote_count_gt_100
504982,The Jurassic Games,2018,132,tt6710826,tmdb_vote_count_gt_100
617786,The Other Lamb,2020,132,tt7737734,tmdb_vote_count_gt_100
1098160,The Tank,2023,132,tt14687418,tmdb_vote_count_gt_100
823491,Out of Darkness,2024,132,tt7527682,tmdb_vote_count_gt_100
11623,The Medusa Touch,1978,131,tt0077921,tmdb_vote_count_gt_100
40466,Crocodile,2000,131,tt0203425,tmdb_vote_count_gt_100
12484,The Forsaken,2001,131,tt0245120,tmdb_vote_count_gt_100
17618,Laid to Rest,2009,131,tt1228933,tmdb_vote_count_gt_100
27646,Night of the Demons,2009,131,tt1268809,tmdb_vote_count_gt_100
174682,Raze,2013,131,tt2111392,tmdb_vote_count_gt_100
586586,Bliss,2019,131,tt9026524,tmdb_vote_count_gt_100
1519168,The Jester 2,2025,131,tt37334010,tmdb_vote_count_gt_100
207475,The Ouija Experiment,2011,130,tt2364842,tmdb_vote_count_gt_100
595216,Play or Die,2019,130,tt9537532,tmdb_vote_count_gt_100
28910,Mark of the Vampire,1935,129,tt0026685,tmdb_vote_count_gt_100
33020,Dracula A.D. 1972,1972,129,tt0068505,tmdb_vote_count_gt_100
33016,Deadly Blessing,1981,129,tt0082245,tmdb_vote_count_gt_100
9011,The Prophecy 3: The Ascent,2000,129,tt0183678,tmdb_vote_count_gt_100
22681,Homecoming,2009,129,tt1135500,tmdb_vote_count_gt_100
159211,The Haunting of Helena,2013,129,tt2378191,tmdb_vote_count_gt_100
410988,The Stakelander,2016,129,tt5843670,tmdb_vote_count_gt_100
450932,Armed Response,2017,129,tt4557208,tmdb_vote_count_gt_100
1175038,Stranger in the Woods,2024,129,tt19316408,tmdb_vote_count_gt_100
32023,Son of Dracula,1943,128,tt0036376,tmdb_vote_count_gt_100
28752,The Curse of the Werewolf,1961,128,tt0054777,tmdb_vote_count_gt_100
39929,Hello Mary Lou: Prom Night II,1987,128,tt0093176,tmdb_vote_count_gt_100
13954,Alien Raiders,2008,128,tt0996979,tmdb_vote_count_gt_100
28435,Murders in the Rue Morgue,1932,127,tt0023249,tmdb_vote_count_gt_100
20945,The Seventh Victim,1943,127,tt0036341,tmdb_vote_count_gt_100
33516,Gothic,1986,127,tt0091142,tmdb_vote_count_gt_100
429742,Still/Born,2018,127,tt6087426,tmdb_vote_count_gt_100
532635,The Golem,2018,127,tt8329290,tmdb_vote_count_gt_100
829038,Night Shift,2023,127,tt13380324,tmdb_vote_count_gt_100
27150,Silent Rage,1982,126,tt0084684,tmdb_vote_count_gt_100
13429,Donkey Punch,2008,126,tt0988849,tmdb_vote_count_gt_100
52001,Citadel,2012,126,tt1641975,tmdb_vote_count_gt_100
257874,Beneath,2013,126,tt2991296,tmdb_vote_count_gt_100
347642,Bite,2015,126,tt4264426,tmdb_vote_count_gt_100
592230,Blood Quantum,2019,126,tt7394674,tmdb_vote_count_gt_100
43149,The Son of Kong,1933,125,tt0024593,tmdb_vote_count_gt_100
27230,Christmas Evil,1980,125,tt0081793,tmdb_vote_count_gt_100
11380,Bones,2001,125,tt0166110,tmdb_vote_count_gt_100
47518,The Tortured,2010,125,tt1017464,tmdb_vote_count_gt_100
78294,Panic Button,2011,125,tt1727358,tmdb_vote_count_gt_100
397514,The Windmill Massacre,2016,125,tt2923088,tmdb_vote_count_gt_100
539549,I'll Take Your Dead,2018,125,tt7962932,tmdb_vote_count_gt_100
542713,Starfish,2019,125,tt5700182,tmdb_vote_count_gt_100
716703,What Lies Below,2020,125,tt9264728,tmdb_vote_count_gt_100
717728,Jeepers Creepers: Reborn,2022,125,tt14121726,tmdb_vote_count_gt_100
29030,The Tomb of Ligeia,1964,124,tt0059821,tmdb_vote_count_gt_100
29748,Taste the Blood of Dracula,1970,124,tt0065073,tmdb_vote_count_gt_100
25438,Trick or Treat,1986,124,tt0092112,tmdb_vote_count_gt_100
28635,Wishmaster 3: Beyond the Gates of Hell,2001,124,tt0254871,tmdb_vote_count_gt_100
34081,Ted Bundy,2002,124,tt0284929,tmdb_vote_count_gt_100
47386,YellowBrickRoad,2010,124,tt1398428,tmdb_vote_count_gt_100
298538,Disaster L.A.: The Last Zombie Apocalypse Begins Here,2014,124,tt3439114,tmdb_vote_count_gt_100
262848,Phantasm: Ravager,2016,124,tt3627704,tmdb_vote_count_gt_100
528091,The Furies,2019,124,tt8228172,tmdb_vote_count_gt_100
8875,Timber Falls,2007,123,tt0857295,tmdb_vote_count_gt_100
16167,From Within,2008,123,tt1063056,tmdb_vote_count_gt_100
1088157,Godless: The Eastfield Exorcism,2023,123,tt16296308,tmdb_vote_count_gt_100
1244953,Trust,2025,123,tt31314745,tmdb_vote_count_gt_100
18801,Haunted,1995,122,tt0113269,tmdb_vote_count_gt_100
17209,Madhouse,2004,122,tt0363276,tmdb_vote_count_gt_100
78461,Beneath the Darkness,2012,122,tt1781775,tmdb_vote_count_gt_100
138941,Found,2012,122,tt2149360,tmdb_vote_count_gt_100
409164,Boys in the Trees,2016,122,tt3445580,tmdb_vote_count_gt_100
670266,Tremors: Shrieker Island,2020,122,tt8322060,tmdb_vote_count_gt_100
28503,Dementia 13,1963,121,tt0056983,tmdb_vote_count_gt_100
30137,The Haunted Palace,1963,121,tt0057128,tmdb_vote_count_gt_100
47957,Madman,1981,121,tt0082696,tmdb_vote_count_gt_100
32076,The Believers,1987,121,tt0092632,tmdb_vote_count_gt_100
19058,Down,2001,121,tt0247303,tmdb_vote_count_gt_100
20034,Hush,2008,121,tt1093369,tmdb_vote_count_gt_100
279972,Digging Up the Marrow,2015,121,tt1991031,tmdb_vote_count_gt_100
387399,We Go On,2016,121,tt3904278,tmdb_vote_count_gt_100
463022,The Super,2018,121,tt5884784,tmdb_vote_count_gt_100
1476740,Influencers,2025,121,tt36833584,tmdb_vote_count_gt_100
28421,The Invisible Man Returns,1940,120,tt0032635,tmdb_vote_count_gt_100
12237,Faces of Death,1978,120,tt0077533,tmdb_vote_count_gt_100
35977,Pumpkinhead II: Blood Wings,1995,120,tt0110913,tmdb_vote_count_gt_100
27259,Long Time Dead,2002,120,tt0251806,tmdb_vote_count_gt_100
196830,Stranded,2013,120,tt2268573,tmdb_vote_count_gt_100
584004,Resurrected,2023,120,tt15340206,tmdb_vote_count_gt_100
25993,Asylum,1972,119,tt0068230,tmdb_vote_count_gt_100
26956,Puppet Master III: Toulon's Revenge,1991,119,tt0102728,tmdb_vote_count_gt_100
34098,Ticks,1993,119,tt0108339,tmdb_vote_count_gt_100
25751,Children of the Corn V: Fields of Terror,1998,119,tt0150111,tmdb_vote_count_gt_100
42302,Blood Monkey,2007,119,tt1054564,tmdb_vote_count_gt_100
156597,Stage Fright,2014,119,tt2190838,tmdb_vote_count_gt_100
376579,Let's Be Evil,2016,119,tt3655682,tmdb_vote_count_gt_100
433419,The Hollow Child,2018,119,tt6464360,tmdb_vote_count_gt_100
526224,Big Legend,2018,119,tt6409762,tmdb_vote_count_gt_100
510284,Braid,2019,119,tt4638148,tmdb_vote_count_gt_100
746817,The Call,2020,119,tt12971924,tmdb_vote_count_gt_100
1214140,Monster Island,2025,119,tt29262075,tmdb_vote_count_gt_100
39995,Long Weekend,1979,118,tt0079482,tmdb_vote_count_gt_100
32998,Necronomicon,1993,118,tt0107664,tmdb_vote_count_gt_100
132064,Vile,2011,118,tt1711018,tmdb_vote_count_gt_100
591634,False Positive,2021,118,tt10096842,tmdb_vote_count_gt_100
26857,The Tingler,1959,117,tt0053363,tmdb_vote_count_gt_100
34479,Scars of Dracula,1970,117,tt0067713,tmdb_vote_count_gt_100
53868,The Vault of Horror,1973,117,tt0070868,tmdb_vote_count_gt_100
27361,Black Moon,1975,117,tt0072709,tmdb_vote_count_gt_100
43089,Roadgames,1981,117,tt0083000,tmdb_vote_count_gt_100
91549,The Moth Diaries,2011,117,tt1407065,tmdb_vote_count_gt_100
289712,Mockingbird,2014,117,tt2125685,tmdb_vote_count_gt_100
347751,13 Cameras,2015,117,tt4392454,tmdb_vote_count_gt_100
245627,Abattoir,2016,117,tt1480285,tmdb_vote_count_gt_100
30566,Blacula,1972,116,tt0068284,tmdb_vote_count_gt_100
24634,Ghost Story,1981,116,tt0082449,tmdb_vote_count_gt_100
486011,Like.Share.Follow.,2017,116,tt7441032,tmdb_vote_count_gt_100
554739,The Final Wish,2019,116,tt9109306,tmdb_vote_count_gt_100
630392,The Cursed,2021,116,tt9907782,tmdb_vote_count_gt_100
792657,Safer at Home,2021,116,tt13651858,tmdb_vote_count_gt_100
18987,The Hunchback of Notre Dame,1923,115,tt0014142,tmdb_vote_count_gt_100
26811,Dr. Terror's House of Horrors,1965,115,tt0059125,tmdb_vote_count_gt_100
55538,Bloody Birthday,1981,115,tt0082084,tmdb_vote_count_gt_100
24126,Warlock: The Armageddon,1993,115,tt0108517,tmdb_vote_count_gt_100
10578,Dracula II: Ascension,2003,115,tt0336325,tmdb_vote_count_gt_100
20323,Long Weekend,2009,115,tt1098356,tmdb_vote_count_gt_100
345875,The Abandoned,2015,115,tt3311988,tmdb_vote_count_gt_100
524789,The Devil's Doorway,2018,115,tt6793280,tmdb_vote_count_gt_100
1159477,The King Tide,2024,115,tt6632018,tmdb_vote_count_gt_100
28438,The Leopard Man,1943,114,tt0036104,tmdb_vote_count_gt_100
39261,The House That Dripped Blood,1971,114,tt0065854,tmdb_vote_count_gt_100
46175,Daughters of Darkness,1971,114,tt0067690,tmdb_vote_count_gt_100
26932,The Island of Dr. Moreau,1977,114,tt0076210,tmdb_vote_count_gt_100
28377,Hell Night,1981,114,tt0082511,tmdb_vote_count_gt_100
27135,Tell-Tale,2009,114,tt1135095,tmdb_vote_count_gt_100
356149,Robert,2015,114,tt4141368,tmdb_vote_count_gt_100
797946,The Djinn,2021,114,tt9352356,tmdb_vote_count_gt_100
882598,Smile,2022,114,tt15474916,tmdb_vote_count_gt_100
954388,Quicksand,2023,114,tt19056070,tmdb_vote_count_gt_100
1096838,Here After,2024,114,tt5402714,tmdb_vote_count_gt_100
1222064,River of Blood,2024,114,tt29708137,tmdb_vote_count_gt_100
14459,Storm Warning,2007,113,tt0800367,tmdb_vote_count_gt_100
410126,Patient Seven,2016,113,tt5345298,tmdb_vote_count_gt_100
406107,Dead Awake,2017,113,tt3778010,tmdb_vote_count_gt_100
1126577,Til Death Do Us Part,2023,113,tt27047448,tmdb_vote_count_gt_100
1317218,Mr. Crocket,2024,113,tt32916093,tmdb_vote_count_gt_100
39890,The City of the Dead,1960,112,tt0053719,tmdb_vote_count_gt_100
28667,The Gorgon,1964,112,tt0058155,tmdb_vote_count_gt_100
28264,Blood Rage,1987,112,tt0085253,tmdb_vote_count_gt_100
25066,Tales from the Hood,1995,112,tt0114609,tmdb_vote_count_gt_100
20981,The Call of Cthulhu,2005,112,tt0478988,tmdb_vote_count_gt_100
324803,Hangman,2015,112,tt4441422,tmdb_vote_count_gt_100
880100,Fear,2023,112,tt12830948,tmdb_vote_count_gt_100
25750,Children of the Corn IV: The Gathering,1996,111,tt0115885,tmdb_vote_count_gt_100
14853,Screamers: The Hunting,2009,111,tt1214983,tmdb_vote_count_gt_100
114958,Storage 24,2012,111,tt1986953,tmdb_vote_count_gt_100
1040229,T.I.M.,2023,111,tt21988182,tmdb_vote_count_gt_100
28261,Mad Love,1935,110,tt0026663,tmdb_vote_count_gt_100
29320,The Devil-Doll,1936,110,tt0027521,tmdb_vote_count_gt_100
30348,Isle of the Dead,1945,110,tt0037820,tmdb_vote_count_gt_100
21970,The Watcher in the Woods,1980,110,tt0081738,tmdb_vote_count_gt_100
42149,The Hand,1981,110,tt0082497,tmdb_vote_count_gt_100
27303,Hideaway,1995,110,tt0113303,tmdb_vote_count_gt_100
29512,Bruiser,2000,110,tt0212830,tmdb_vote_count_gt_100
14878,The Objective,2008,110,tt0962711,tmdb_vote_count_gt_100
291865,From the Dark,2014,110,tt4030442,tmdb_vote_count_gt_100
825808,See for Me,2022,110,tt11209212,tmdb_vote_count_gt_100
40952,Alone in the Dark,1982,109,tt0083542,tmdb_vote_count_gt_100
38084,The Horror Show,1989,109,tt0097527,tmdb_vote_count_gt_100
38157,Wishmaster 4: The Prophecy Fulfilled,2002,109,tt0254872,tmdb_vote_count_gt_100
462036,The Monster Project,2017,109,tt4537888,tmdb_vote_count_gt_100
15096,20 Million Miles to Earth,1957,108,tt0050084,tmdb_vote_count_gt_100
11525,Lawnmower Man 2: Beyond Cyberspace,1996,108,tt0116839,tmdb_vote_count_gt_100
33005,Mimic: Sentinel,2003,108,tt0330634,tmdb_vote_count_gt_100
18870,Minotaur,2006,108,tt0415160,tmdb_vote_count_gt_100
21935,The Haunting Hour: Don't Think About It,2007,108,tt0905994,tmdb_vote_count_gt_100
139933,Kiss of the Damned,2012,108,tt1959438,tmdb_vote_count_gt_100
220471,The Devil's Hand,2014,108,tt2290739,tmdb_vote_count_gt_100
392818,The Transfiguration,2016,108,tt5039088,tmdb_vote_count_gt_100
403964,ClownTown,2016,108,tt4577344,tmdb_vote_count_gt_100
29756,13 Ghosts,1960,107,tt0053559,tmdb_vote_count_gt_100
35280,The Other,1972,107,tt0069050,tmdb_vote_count_gt_100
40649,Demonic Toys,1992,107,tt0104083,tmdb_vote_count_gt_100
15991,Bad Biology,2008,107,tt0974977,tmdb_vote_count_gt_100
19197,Mum & Dad,2008,107,tt1129428,tmdb_vote_count_gt_100
15052,The Lodger,2009,107,tt0851530,tmdb_vote_count_gt_100
101176,The Butterfly Room,2012,107,tt1612782,tmdb_vote_count_gt_100
117978,In Their Skin,2012,107,tt1790869,tmdb_vote_count_gt_100
614205,Dark Light,2019,107,tt9135260,tmdb_vote_count_gt_100
820511,Ripper Untold,2021,107,tt14267154,tmdb_vote_count_gt_100
1026819,The Hunted,2024,107,tt22493538,tmdb_vote_count_gt_100
31655,The Terror,1963,106,tt0057569,tmdb_vote_count_gt_100
785759,Two Witches,2023,106,tt10963926,tmdb_vote_count_gt_100
787761,Oracle,2023,106,tt13515258,tmdb_vote_count_gt_100
950141,Organ Trail,2023,106,tt18071972,tmdb_vote_count_gt_100
1008374,Baby Ruby,2023,106,tt21448540,tmdb_vote_count_gt_100
26774,The Blood on Satan's Claw,1971,105,tt0066849,tmdb_vote_count_gt_100
28801,Twins of Evil,1971,105,tt0069427,tmdb_vote_count_gt_100
22175,The Shortcut,2009,105,tt1243955,tmdb_vote_count_gt_100
98948,Abraham Lincoln vs. Zombies,2012,105,tt2246549,tmdb_vote_count_gt_100
816977,They/Them,2022,105,tt14502344,tmdb_vote_count_gt_100
752867,The Outwaters,2023,105,tt13259610,tmdb_vote_count_gt_100
1297028,Rosario,2025,105,tt27674700,tmdb_vote_count_gt_100
19002,Darkman III: Die Darkman Die,1996,104,tt0116033,tmdb_vote_count_gt_100
17245,Mulberry Street,2006,104,tt0473514,tmdb_vote_count_gt_100
17027,Shuttle,2008,104,tt0880648,tmdb_vote_count_gt_100
191619,Beneath,2013,104,tt2325518,tmdb_vote_count_gt_100
473902,The Amityville Murders,2018,104,tt6984258,tmdb_vote_count_gt_100
540291,Isabelle,2019,104,tt6098380,tmdb_vote_count_gt_100
48014,From Beyond the Grave,1974,103,tt0070078,tmdb_vote_count_gt_100
49126,Audrey Rose,1977,103,tt0075704,tmdb_vote_count_gt_100
5237,Dust Devil,1992,103,tt0104155,tmdb_vote_count_gt_100
10838,Dracula 3000,2004,103,tt0367677,tmdb_vote_count_gt_100
11345,The Zodiac,2005,103,tt0371739,tmdb_vote_count_gt_100
15543,Penny Dreadful,2006,103,tt0454224,tmdb_vote_count_gt_100
329289,Always Watching: A Marble Hornets Story,2015,103,tt2737926,tmdb_vote_count_gt_100
711963,Coming Home in the Dark,2021,103,tt6874762,tmdb_vote_count_gt_100
933090,Starve Acre,2024,103,tt17521612,tmdb_vote_count_gt_100
25944,Blood for Dracula,1974,102,tt0071233,tmdb_vote_count_gt_100
50687,Maniac Cop 3: Badge of Silence,1993,102,tt0104808,tmdb_vote_count_gt_100
48787,Mute Witness,1995,102,tt0110604,tmdb_vote_count_gt_100
16266,2012 Doomsday,2008,102,tt1132130,tmdb_vote_count_gt_100
207780,Antisocial,2013,102,tt2772092,tmdb_vote_count_gt_100
334028,Some Kind of Hate,2015,102,tt3698558,tmdb_vote_count_gt_100
332285,Antibirth,2016,102,tt3333870,tmdb_vote_count_gt_100
403368,Havenhurst,2016,102,tt3424690,tmdb_vote_count_gt_100
577889,Hostage Radio,2019,102,tt7857374,tmdb_vote_count_gt_100
1146143,The Puppetman,2023,102,tt19369162,tmdb_vote_count_gt_100
1272890,Lowlifes,2024,102,tt31499750,tmdb_vote_count_gt_100
1286185,The Carpenter's Son,2025,102,tt32304349,tmdb_vote_count_gt_100
18979,Captain Kronos: Vampire Hunter,1974,101,tt0071276,tmdb_vote_count_gt_100
16126,Flight of the Living Dead,2007,101,tt0780583,tmdb_vote_count_gt_100
15039,Against the Dark,2009,101,tt1194271,tmdb_vote_count_gt_100
19237,Kill Theory,2009,101,tt0893532,tmdb_vote_count_gt_100
224815,Skinwalker Ranch,2013,101,tt2881698,tmdb_vote_count_gt_100
385737,Always Shine,2016,101,tt4392770,tmdb_vote_count_gt_100
608994,The Cleansing Hour,2020,101,tt8009906,tmdb_vote_count_gt_100
