id,title,year,imdb_id,tmdb_genres,imdb_titleType,flag_tmdb_tv_movie,flag_imdb_tv_type,reason
973978,To Lay a Ghost,,tt0281287,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
976374,Battle of the Beasts: Bigfoot vs. Yeti,,tt22309386,,tvMovie,0,1,tv_horror_tmdb_or_imdb
976441,The Mars Project,2015,tt4832430,"Crime, Horror, Science Fiction, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
992460,Night of the Living Dead: Live from Wisconsin - Hosted by Mark & Mike,2006,tt0899284,Horror,tvMovie,0,1,tv_horror_tmdb_or_imdb
993517,Pick Me Up,2006,tt0643110,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
994759,Ice Road Killer,2022,tt19498054,"Horror, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
1007002,Once the Killing Starts,1974,tt0212400,"Drama, Horror, Mystery, Thriller, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
1012298,Startime: Turn of the Screw,1959,tt0053384,"Horror, Thriller, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
1013325,The Picture of Dorian Gray,1961,tt1136246,"Drama, Horror, Thriller",tvEpisode,0,1,tv_horror_tmdb_or_imdb
1013699,The Shining Pyramid,1979,tt0400816,"Drama, Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
1019105,id 1019105,,tt21950250,,tvSpecial,0,1,tv_horror_tmdb_or_imdb
1023082,The Lady's Maid's Bell,,tt0369648,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1023315,id 1023315,,tt14116828,,tvSeries,0,1,tv_horror_tmdb_or_imdb
1024598,Marry F*** Kill,2023,tt22871668,"Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
1029773,The Final Rose,2022,tt21153628,"Horror, Thriller, TV Movie",movie,1,0,tv_horror_tmdb_or_imdb
1031206,Cursed Friends,,tt22179486,,tvMovie,0,1,tv_horror_tmdb_or_imdb
1033801,The Curse of Robert the Doll,,tt21967800,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1037628,Ghosts of Flight 401,,tt21967808,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1039761,Trap House,2023,tt21809416,"Crime, Thriller, Horror, TV Movie",movie,1,0,tv_horror_tmdb_or_imdb
1041631,The Haunted Museum: 3 Ring Inferno,,tt16161744,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1054273,id 1054273,,tt23648926,,tvMovie,0,1,tv_horror_tmdb_or_imdb
1071084,Dendam Hantu Latah,,tt32166954,,tvMovie,0,1,tv_horror_tmdb_or_imdb
1071976,Ice Storm,2023,tt25012890,"Science Fiction, Action, Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
1087828,The Devil's Academy,2023,tt24940422,"Documentary, Horror",tvEpisode,0,1,tv_horror_tmdb_or_imdb
1089545,Michigan Hell House,2023,tt24939726,"Documentary, Horror",tvEpisode,0,1,tv_horror_tmdb_or_imdb
1099080,Indestructible,,tt1474783,,tvMovie,0,1,tv_horror_tmdb_or_imdb
1107752,The Devil Comes to Kansas City,2023,tt13836760,"Crime, Action, Horror, Thriller, TV Movie",movie,1,0,tv_horror_tmdb_or_imdb
1132147,Dracula,,tt0303928,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1132631,The Sixth Gun,,tt2655456,,tvMovie,0,1,tv_horror_tmdb_or_imdb
1137145,To Fire You Come at Last,2023,tt27999047,Horror,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1138682,The Turn of the Screw,,tt0186640,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1138685,Carmilla,,tt0099222,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1138687,The Strange Case of Dr. Jekyll and Mr. Hyde,,tt0098393,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1155187,The Lurking Fear,2023,tt3171196,"Horror, TV Movie",movie,1,0,tv_horror_tmdb_or_imdb
1156182,The House of Nod Halloween Special,,tt13385630,,tvMovie,0,1,tv_horror_tmdb_or_imdb
1157482,The Ghouligans! Super Show!,,tt1302561,,tvMovie,0,1,tv_horror_tmdb_or_imdb
1158226,Journey to the Unknown,,tt0421067,,tvMovie,0,1,tv_horror_tmdb_or_imdb
1165095,Trapped in the Cabin,2023,tt27460992,"Thriller, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
1165456,id 1165456,,tt0954591,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1167656,Scariest Places in the World,2023,tt28186534,"Documentary, Horror, TV Movie",movie,1,0,tv_horror_tmdb_or_imdb
1180762,The Claw Monsters,,tt0060243,,tvMovie,0,1,tv_horror_tmdb_or_imdb
1184784,You're Not Supposed to Be Here,2023,tt29335940,"TV Movie, Thriller, Drama, Horror",tvMovie,1,1,tv_horror_tmdb_or_imdb
1198450,id 1198450,,tt4067616,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1199496,id 1199496,,tt0954593,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1200677,Still Here,2023,tt27352118,"Thriller, Horror, TV Movie",movie,1,0,tv_horror_tmdb_or_imdb
1223121,id 1223121,,tt0737254,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1224602,Dear Joan: We're Going to Scare You to Death,,tt0331075,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1233303,Guess Who,2024,tt30792379,"Horror, Thriller, Mystery, TV Movie",movie,1,0,tv_horror_tmdb_or_imdb
1236706,Prey for the Bride,2025,tt30493168,"Horror, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
1250540,Single Black Female 2: Simone's Revenge,2024,tt31491793,"Thriller, TV Movie, Drama, Horror",,1,0,tv_horror_tmdb_or_imdb
1259684,Overdose,,tt31462729,,tvMovie,0,1,tv_horror_tmdb_or_imdb
1264152,Deceased,2024,tt26921188,"Horror, Drama",tvSeries,0,1,tv_horror_tmdb_or_imdb
1266976,The Strange Case of Dr. Jekyll and Mr. Hyde,,tt1336612,,tvMovie,0,1,tv_horror_tmdb_or_imdb
1274633,id 1274633,,tt29417473,,tvSeries,0,1,tv_horror_tmdb_or_imdb
1276634,I Have Been Here Before,,tt0385767,,tvMovie,0,1,tv_horror_tmdb_or_imdb
1278739,id 1278739,,tt0823365,,tvSeries,0,1,tv_horror_tmdb_or_imdb
1284321,The Little Black Bag,,tt0280876,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1285302,Time in Advance,,tt0059808,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1287715,Deadly Invitations,2024,tt32082258,"Thriller, Horror, TV Movie",movie,1,0,tv_horror_tmdb_or_imdb
1290294,Zombie Etiquette X,,tt2441600,,tvSpecial,0,1,tv_horror_tmdb_or_imdb
1304144,id 1304144,,tt4464244,,tvMovie,0,1,tv_horror_tmdb_or_imdb
1305500,Uncle Silas,,tt0304867,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1305510,Frankenstein,,tt0306826,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1305514,The Suicide Club,,tt0304761,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1305757,The Fall of the House of Usher,,tt0297883,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1305768,The Open Door,,tt0298488,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1307154,Sinister Surgeon,2024,tt30989112,"Thriller, Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
1308512,Miz Cracker's Favorite Haunts,2024,tt32368064,"Documentary, Horror, Drama, History, Mystery",tvSpecial,0,1,tv_horror_tmdb_or_imdb
1310256,A Chiller Theater Reunion,,tt10597884,,tvSpecial,0,1,tv_horror_tmdb_or_imdb
1312403,Luk Thep Tom 3,2024,tt32831533,"TV Movie, Horror, Drama, Mystery",movie,1,0,tv_horror_tmdb_or_imdb
1312565,Toe Tags,,tt0240115,,tvMovie,0,1,tv_horror_tmdb_or_imdb
1317586,Mark of the Devil,,tt0131474,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1319514,Last Video and Testament,,tt0087598,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1321197,id 1321197,,tt0066703,,tvMiniSeries,0,1,tv_horror_tmdb_or_imdb
1321224,Keiron: The First Voyager,,tt0402318,,tvMovie,0,1,tv_horror_tmdb_or_imdb
1321236,Chain Letter,,tt0896918,,tvMovie,0,1,tv_horror_tmdb_or_imdb
1321245,"The Unexplained: Witches, Werewolves & Vampires",,tt3460552,,tvMovie,0,1,tv_horror_tmdb_or_imdb
1324375,Child's Play,,tt0088909,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1324818,Dracula,,tt0643501,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1324827,Dr. Jekyll and Mr. Hyde,,tt0394419,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1326162,The Corvini Inheritance,,tt0087087,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1330025,Tales from the Void: Into the Unknown,2024,tt31530699,"Horror, Science Fiction",tvEpisode,0,1,tv_horror_tmdb_or_imdb
1330354,In Possession,,tt0087467,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1337600,Paint Me a Murder,,tt0213138,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1339878,Famous Ghost Stories,,tt2009474,,tvMovie,0,1,tv_horror_tmdb_or_imdb
1340298,id 1340298,,tt20244988,,tvSeries,0,1,tv_horror_tmdb_or_imdb
1341162,A Distant Scream,,tt0087153,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1341556,id 1341556,,tt22797236,,tvSeries,0,1,tv_horror_tmdb_or_imdb
1353083,Black Carrion,,tt0086970,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1356302,The Late Nancy Irving,,tt0087601,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1359117,Czech Mate,,tt0087106,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1359340,The Sweet Scent of Death,,tt0086400,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1359350,And the Wall Came Tumbling Down,,tt0172119,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1359376,Tennis Court,,tt0088244,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1373780,The Killing Silence,,tt3110662,,tvMovie,0,1,tv_horror_tmdb_or_imdb
1373933,Seaton’s Aunt,,tt0399619,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1373957,Rise of the Ghoul Log,2024,tt33769870,Horror,tvSeries,0,1,tv_horror_tmdb_or_imdb
1379608,Ghost Hunting with Girls Aloud,,tt0913956,,tvSpecial,0,1,tv_horror_tmdb_or_imdb
1381878,The Day of Reckoning,,tt0099370,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1396038,Twas The Night,2023,tt30579467,"Horror, TV Movie, Fantasy",movie,1,0,tv_horror_tmdb_or_imdb
1425891,id 1425891,,tt7657698,,tvMovie,0,1,tv_horror_tmdb_or_imdb
1433114,Tarot Curse,2025,tt31308914,"Horror, Mystery",tvMovie,0,1,tv_horror_tmdb_or_imdb
1435731,Gothica,,tt2726818,,tvMovie,0,1,tv_horror_tmdb_or_imdb
1442878,Three Miles Up,,tt0202626,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1450022,id 1450022,,tt1084235,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1453269,Single Black Female 3: The Final Chapter,2025,tt36294544,"Thriller, Drama, Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
1471317,Death Name,,tt32213976,,tvMovie,0,1,tv_horror_tmdb_or_imdb
1474695,Nightmares and Lullabies,2023,tt14313166,"Fantasy, Horror",tvMiniSeries,0,1,tv_horror_tmdb_or_imdb
1504922,id 1504922,,tt28254469,,tvSeries,0,1,tv_horror_tmdb_or_imdb
1507076,Kitani,,tt37493517,,tvMiniSeries,0,1,tv_horror_tmdb_or_imdb
1551589,The Turn of the Screw,,tt0461395,,tvMovie,0,1,tv_horror_tmdb_or_imdb
1562254,The Sacrifice,,tt1117022,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1567671,Britain's Greatest Ghost Stories,2023,tt11915496,"Horror, Mystery, Drama, Documentary",tvSeries,0,1,tv_horror_tmdb_or_imdb
1576678,The Exorcism,,tt0346845,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1585709,The Boulet Brothers' Holiday of Horrors,2025,tt38897418,Horror,tvSpecial,0,1,tv_horror_tmdb_or_imdb
1598217,id 1598217,,tt17819196,,tvSeries,0,1,tv_horror_tmdb_or_imdb
1639324,The Uninvited,,tt0067905,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1649320,The Spirit Box,,tt1117017,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1649762,Spooked,,tt1117020,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1649766,Family Man,,tt1117025,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1649773,Eater,,tt1117015,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1649776,New Year's Day,,tt1117024,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1649781,Fear Itself: Community,,tt1117021,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1649784,Skin and Bones,,tt1117027,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1649786,Something with Bite,,tt1262621,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1649787,Chance,,tt1117016,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1649795,Echoes,,tt1117018,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1649802,The Circle,,tt1117019,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
1684269,id 1684269,,tt12014962,,tvSeries,0,1,tv_horror_tmdb_or_imdb
1709185,True Horror with Anthony Head,,tt0435997,,tvSeries,0,1,tv_horror_tmdb_or_imdb
1730156,The Witness,,tt31631015,,tvMiniSeries,0,1,tv_horror_tmdb_or_imdb
