id,imdb_id,title,year,tmdb_genres,imdb_genres,titleType,reason
1526409,tt36291386,Safe Inside 2,2025,Horror,"Comedy, Horror, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
1532476,tt35265169,Bagworm,2025,Horror,"Comedy, Drama, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1533793,tt39847635,Sinner Supper Club,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1534664,tt10015432,Forest of the Dead Sharks,,,"Action, Adventure, Comedy",movie,imdb_Comedy_not_tmdb_Comedy
1537617,tt38359641,"Frankie, Maniac Woman",,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1538581,tt27011892,Demonetize,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1542164,tt2193368,Behind the Horror,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1545484,tt30247172,id 1545484,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1547525,tt3547530,Poern,,,"Comedy, Drama, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1551003,tt38218065,R.L. Stine's Pumpkinhead,2025,"Horror, Fantasy","Comedy, Fantasy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1553816,tt6096418,Black Mamba,,,"Action, Comedy, Fantasy",movie,imdb_Comedy_not_tmdb_Comedy
1558000,tt32546911,id 1558000,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1565413,tt32358871,Armageddon Road,,,"Adventure, Comedy, Fantasy",movie,imdb_Comedy_not_tmdb_Comedy
1566488,tt35947258,Krackers: The Sadist of Pennsville,2025,Horror,"Comedy, Horror, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
1566567,tt43438386,CarousHELL 4,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1569923,tt6901444,Murder on Marburg,,,"Comedy, Horror, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
1579168,tt40521447,Our Effed Up World,,,"Comedy, Horror, Sci-Fi",movie,imdb_Comedy_not_tmdb_Comedy
1589348,tt35643634,Corpse,,,Comedy,movie,imdb_Comedy_not_tmdb_Comedy
1591289,tt30395629,FEVER DREAM,2023,Horror,"Comedy, Drama",movie,imdb_Comedy_not_tmdb_Comedy
1593354,tt38888135,Man Chicken,,,Comedy,movie,imdb_Comedy_not_tmdb_Comedy
1596301,tt28784376,"Mum, I'm Alien Pregnant",,,"Comedy, Fantasy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1599021,tt36619358,id 1599021,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1600149,tt39528862,Drax,,,"Comedy, Drama, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1602570,tt35076414,id 1602570,,,"Comedy, Drama, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1606790,tt39147816,id 1606790,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1609844,tt32232819,The Beast of Riverside Hollow,,,"Comedy, Horror, Sci-Fi",movie,imdb_Comedy_not_tmdb_Comedy
1611727,tt39395157,Welcome to G-Town,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1611783,tt35121376,Friday the 69th,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1612889,tt26748124,id 1612889,,,"Comedy, Horror, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
1612923,tt31409599,Demon Hunters,,,"Action, Comedy, Drama",movie,imdb_Comedy_not_tmdb_Comedy
1629258,tt38189712,id 1629258,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1630771,tt34460884,id 1630771,,,"Comedy, Drama, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
1635530,tt38283758,Princess of the Murder,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1638985,tt0014160,Itching Palms,,,"Comedy, Crime",movie,imdb_Comedy_not_tmdb_Comedy
1642568,tt40210362,The Last Temptation of Becky,,,"Action, Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1646461,tt0103941,Charlie's Ear,,,"Comedy, Musical",movie,imdb_Comedy_not_tmdb_Comedy
1649529,tt27677192,Cursed Hearse,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1649693,tt27911686,Chucky Meets Frankenstein,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1654336,tt41519952,Shank,,,"Action, Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1654380,tt35474066,id 1654380,,,"Comedy, Horror, Sci-Fi",movie,imdb_Comedy_not_tmdb_Comedy
1655198,tt0486650,Shadows,,,"Comedy, Horror, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
1655738,tt41517402,Night Terrors: Blood Date on Trade Street,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1657668,tt37577559,id 1657668,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1659637,tt41231107,id 1659637,,,"Comedy, Documentary, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1664187,tt39319376,Late Night At The Movies,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1664432,tt30494592,Trail of Splatter,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1665172,tt37540875,ROOMMATES,,,Comedy,movie,imdb_Comedy_not_tmdb_Comedy
1675147,tt31180256,Turn It Up!,,,"Comedy, Horror, Sci-Fi",movie,imdb_Comedy_not_tmdb_Comedy
1678298,tt35625402,id 1678298,,,Comedy,movie,imdb_Comedy_not_tmdb_Comedy
1682410,tt27746637,Evil Dead - The Musical,,,"Comedy, Horror, Musical",video,imdb_Comedy_not_tmdb_Comedy
1683097,tt32394367,id 1683097,,,"Comedy, Horror, Sci-Fi",movie,imdb_Comedy_not_tmdb_Comedy
1691160,tt42445484,id 1691160,,,"Comedy, Fantasy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1698893,tt0189439,Conrad Brooks vs. the Werewolf,,,"Comedy, Horror, Short",short,imdb_Comedy_not_tmdb_Comedy
1700726,tt0236832,Vampire Night,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1700752,tt18967506,Parched 3: Beached,2023,Horror,"Comedy, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
1706083,tt43382514,id 1706083,,,"Animation, Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1707533,tt3038606,Killer Thong,,,"Comedy, Horror, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
1708253,tt43442930,id 1708253,,,"Comedy, Horror, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
1708531,tt41038862,id 1708531,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1709842,tt43376986,id 1709842,,,"Adventure, Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1710331,tt38641089,Down the Bayou,,,"Comedy, Fantasy, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
1713821,tt33481873,id 1713821,,,"Comedy, Horror, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
1720522,tt38352431,Autumn Hill,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1726557,tt31779358,id 1726557,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1731343,tt40047746,Namaslay,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1735476,tt37547609,CHAT,,,"Comedy, Crime, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1736719,tt41715721,I Hate Found Footage,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
