imdb_id,primaryTitle,originalTitle,startYear,titleType,runtimeMinutes,genres
tt10781618,Zombie Bear Attack,Zombie Bear Attack,,movie,,Horror
tt10783100,Demented Chapter Two,Demented Chapter Two,,movie,,Horror
tt10787912,Perfect Surgeon,Perfect Surgeon,,movie,,Horror
tt10788136,Lucid,Lucid,,movie,,Horror
tt10788758,The Creaent Moon A Family Curse,The Creaent Moon A Family Curse,,movie,,Horror
tt1078903,The Last Day,The Last Day,,movie,,"Action,Horror,Sci-Fi"
tt10791626,E-Tox,E-Tox,,movie,,Horror
tt10794762,Joana,Joana,,movie,,Horror
tt10795822,A Killing at Early Dawn,A Killing at Early Dawn,,movie,,Horror
tt10799626,Black Friday,Black Friday,,movie,,Horror
tt10799972,Diversity Camp,Diversity Camp,,movie,,"Comedy,Horror"
tt10800294,Pillowface,Pillowface,,movie,,Horror
tt10802710,The Troop,The Troop,,movie,,Horror
tt10802798,Charlie No Face 2021,Charlie No Face 2021,,movie,,Horror
tt10804922,Keagan's Fury,Keagan's Fury,,movie,,Horror
tt10805658,Ghost Sickness,Ghost Sickness,,movie,,Horror
tt10805924,The Change,The Change,,movie,,Horror
tt10806038,The Virgin,The Virgin,,movie,,Horror
tt10808868,Jack,Jack,,movie,,Horror
tt10815148,Dark Jungle,Dark Jungle,,movie,,Horror
tt10822758,The Interrogation of John Doe,The Interrogation of John Doe,,movie,,Horror
tt10826028,The Woods,The Woods,,movie,,"Horror,Mystery,Thriller"
tt10827306,Ghost Swim,Ghost Swim,,movie,,"Crime,Horror,Mystery"
tt10832518,241,241,,movie,,"Horror,Thriller"
tt10839892,One by One,One by One,,movie,,Horror
tt10843618,Beware the Woman in the White Dress,Beware the Woman in the White Dress,,movie,,Horror
tt10844982,Untitled Horror Project,Untitled Horror Project,,movie,,Horror
tt10845540,BNB,BNB,,movie,,"Horror,Mystery,Thriller"
tt10848468,His & Hers,His & Hers,,movie,,Horror
tt10848654,Ripple,Ripple,,movie,,"Horror,Thriller"
tt1084944,Alone,Alone,,movie,,"Horror,Thriller"
tt10850976,Transcendent.,Transcendent.,,movie,,"Drama,Horror"
tt10857224,Incantation,Incantation,,movie,,"Horror,Thriller"
tt10869954,Human Sushi,Human Sushi,,movie,,Horror
tt10870428,Paranoia,Paranoia,,movie,,Horror
tt10874876,Pyar Bhari Madhoshiyan,Pyar Bhari Madhoshiyan,,movie,135,Horror
tt10881086,My Type,My Type,,movie,,Horror
tt10881870,In The Game,In The Game,,movie,,Horror
tt10881998,The vampirs Ghost of Obidim,The vampirs Ghost of Obidim,,movie,,"Drama,Horror,Mystery"
tt10883178,Medina,Medina,,movie,,Horror
tt10884130,The Membership,The Membership,,movie,,Horror
tt10887480,Steven's Home,Steven's Home,,movie,,"Horror,Thriller"
tt10887692,Prima,Prima,,movie,,Horror
tt10893526,The Diner,The Diner,,movie,,Horror
tt10901446,Untitled Prendergast/Hartley Project,Untitled Prendergast/Hartley Project,,movie,,"Horror,Thriller"
tt10901582,Islamuerta,Islamuerta,,movie,,Horror
tt10901636,Lucinda,Lucinda,,movie,,Horror
tt10901648,Whites in Alabama,Whites in Alabama,,movie,,Horror
tt10901738,Halloween H2K,Untitled Halloween Project,,movie,,Horror
tt10902904,Untitled Werewolf Western Project,Untitled Werewolf Western Project,,movie,,"Drama,Horror,Western"
tt10906058,Beautiful Monsters,Beautiful Monsters,,movie,120,"Drama,Fantasy,Horror"
tt1091198,The Piper,The Piper,,movie,100,Horror
tt10912590,Dormant,Dormant,,movie,,"Action,Fantasy,Horror"
tt10913670,The Resting Place,The Resting Place,,movie,,Horror
tt10915464,Burdens We Bare,Burdens We Bare,,movie,,"Drama,Horror,Thriller"
tt10918186,Drop Dead Divas,Drop Dead Divas,,movie,,Horror
tt10919296,The Bridgewater Triangle,The Bridgewater Triangle,,tvMovie,,"Horror,Thriller"
tt10919606,Creeps at the Gym,Creeps at the Gym,,movie,,"Comedy,Horror"
tt10920864,The Color of Your Soul,The Color of Your Soul,,movie,,Horror
tt10922604,Sin of the Priest,Sin of the Priest,,movie,,"Drama,Horror"
tt10924040,Yakshi: Awakening,Yakshi: Awakening,,movie,122,Horror
tt10924964,Sinistral,Sinistral,,movie,,Horror
tt10926664,Rumors,Rumors,,movie,,Horror
tt10926752,Beth Ghost Diary,Beth Ghost Diary,,movie,,"Drama,Horror"
tt10927342,Cranial Sacral: Coma,Cranial Sacral: Coma,,movie,,"Horror,Mystery,Thriller"
tt10929290,Pyramiden,Pyramiden,,movie,,"Horror,Thriller"
tt10932792,The Banana Splits Movie Remake (A Rec Room Movie),The Banana Splits Movie Remake (A Rec Room Movie),,tvMovie,,Horror
tt10935102,Keep Me,Keep Me,,movie,,Horror
tt10935126,Keeping Karis,Keeping Karis,,movie,,Horror
tt10935766,Murder Drone,Murder Drone,,movie,90,"Horror,Mystery,Thriller"
tt10938860,The Black Guy Dies First,The Black Guy Dies First,,movie,,Horror
tt10939488,Mörder,Mörder,,movie,,Horror
tt10939932,Spirited,Spirited,,movie,,"Horror,Thriller"
tt10940318,The Escape Room,The Escape Room,,movie,,Horror
tt10941646,Mary Worth,Mary Worth,,movie,,"Horror,Thriller"
tt10946348,Untitled Mary Worth Sequel,Untitled Mary Worth Sequel,,movie,,Horror
tt10947290,They Only Come Out at Midnight,They Only Come Out at Midnight,,movie,,Horror
tt10947950,The dark sight,The dark sight,,movie,,Horror
tt10948258,Dark Matter,Dark Matter,,movie,,Horror
tt10949576,Untitled JS/Horror Project,Untitled JS/Horror Project,,movie,,"Adventure,Drama,Horror"
tt10954548,Stalker Watching,Stalker Watching,,movie,73,"Horror,Thriller"
tt10954926,Untitled New Line Horror Film,Untitled New Line Horror Film,,movie,,Horror
tt10955256,Dark Noel,Dark Noel,,movie,,Horror
tt10959750,"Can you hear me, Operator?","Can you hear me, Operator?",,movie,,"Horror,Thriller"
tt10963912,Millennium,Millennium,,movie,,Horror
tt10967392,Dark Crossing,Dark Crossing,,movie,,Horror
tt10968862,Vlog,Vlog,,movie,,"Horror,Thriller"
tt10976716,Sleepless Nights: Willie's Revenge,Sleepless Nights: Willie's Revenge,,movie,,Horror
tt10979540,Bed to Dead,Bed to Dead,,movie,,Horror
tt10979554,Grad Night,Grad Night,,movie,,Horror
tt10983446,I skovens dybe stille ro,I skovens dybe stille ro,,movie,,Horror
tt10983564,Untitled Horror Project,Untitled Horror Project,,movie,,Horror
tt10985100,Limbo,Limbo,,movie,,"Horror,Mystery,Thriller"
tt10985394,Keagan's Fury: Wrath of Rulas,Keagan's Fury: Wrath of Rulas,,movie,,Horror
tt10989934,No Justice for the Wicked,No Justice for the Wicked,,movie,,"Crime,Horror,Thriller"
tt10993918,Misthi,Misthi,,movie,,Horror
tt10995014,The Girl,The Girl,,movie,,Horror
tt11005032,Haunted Lodge,Haunted Lodge,,movie,,Horror
tt11005950,Hell Bent,Hell Bent,,movie,,Horror
tt11006006,Camp Covenant,Camp Covenant,,movie,,Horror
tt11010366,Shadowers,Shadowers,,movie,,Horror
tt11010690,Don't Say Her Name,Don't Say Her Name,,movie,,"Horror,Thriller"
tt11011014,Dementophobia,Dementophobia,,movie,,Horror
tt11011054,Corte profundo,Corte profundo,,movie,,Horror
tt11015386,The Eyes Of The Amaryllis,The Eyes Of The Amaryllis,,movie,,Horror
tt11017758,The Wright Family,The Wright Family,,movie,,"Drama,Horror,Thriller"
tt11023766,The Family,The Family,,movie,,Horror
tt11023788,Violet,Violet,,movie,,Horror
tt11023902,Zombie Specialist,Zombie Specialist,,movie,,Horror
tt11023920,Clown War,Clown War,,movie,,Horror
tt11023930,Hunter,Hunter,,movie,,Horror
tt11026686,Kathanar - The Wild Sorcerer,Kathanar - The Wild Sorcerer,,movie,,"Drama,Fantasy,Horror"
tt11033506,Dead Rome,Dead Rome,,movie,,"Action,Horror"
tt11033774,The Zombie Effect 2,The Zombie Effect 2,,movie,,Horror
tt11033786,The Zombie Effect 3,The Zombie Effect 3,,movie,,Horror
tt11041536,Dark Army,Dark Army,,movie,,"Fantasy,Horror"
tt11041574,Bedtime Story,Bedtime Story,,movie,,Horror
tt11043498,The Bad Room,The Bad Room,,movie,,"Horror,Thriller"
tt11044414,Anora,Anora,,movie,,Horror
tt11045690,Type,Type,,movie,,Horror
tt11049048,Sodium Vapor,Sodium Vapor,,movie,,"Horror,Mystery,Sci-Fi"
tt11050866,Deathtrip!,Deathtrip!,,movie,,"Comedy,Horror"
tt11051308,10-31,10-31,,movie,,Horror
tt11052176,The Unmaking,The Unmaking,,movie,,Horror
tt11052390,Santaria,Santaria,,movie,,Horror
tt11052876,Darkness and Voices,Darkness and Voices,,movie,,Horror
tt11053430,Profondo Rosso,Profondo Rosso,,movie,,Horror
tt11056812,Asylum,Asylum,,movie,,Horror
tt11057588,Creature Feature,Creature Feature,,movie,,Horror
tt11057690,The Loop,The Loop,,movie,,Horror
tt11057702,Ghost House 2,Ghost House 2,,movie,,Horror
tt11062862,Stan 4eva,Stan 4eva,,movie,,Horror
tt11063054,The Villa Rosa,The Villa Rosa,,movie,,"Horror,Thriller"
tt11068912,Dust,Dust,,movie,,Horror
tt11069574,Scared: The Documentary,Scared: The Documentary,,movie,,"Documentary,Fantasy,Horror"
tt11077176,Contract with the Devil,Contract with the Devil,,movie,,"Adventure,Drama,Horror"
tt11083660,They Came from the Woods,They Came from the Woods,,movie,,Horror
tt1108844,The Voice of Silence,The Voice of Silence,,movie,,Horror
tt11089094,Promise of the Arbutus,Promise of the Arbutus,,movie,,"Drama,Horror"
tt11091422,Peep&Tom,Peep&Tom,,movie,,Horror
tt11091996,Claimed,Claimed,,movie,,Horror
tt11092684,H.A.R.M.,H.A.R.M.,,movie,,Horror
tt11092744,Autumn Skies,Autumn Skies,,movie,,Horror
tt11094302,The Catacomb,The Catacomb,,movie,,Horror
tt11095992,Day of the Devil,Day of the Devil,,movie,,Horror
tt11097288,Untitled Santa Muerte Project,Untitled Santa Muerte Project,,movie,,Horror
tt11102104,Sara,Sara,,movie,,Horror
tt11102240,Suicide Run,Suicide Run,,movie,,"Drama,Horror,Sci-Fi"
tt11104528,Skinwalker,Skinwalker,,movie,,"Horror,Western"
tt11106440,The Oldest House,The Oldest House,,movie,,Horror
tt11112060,The Reaper,The Reaper,,movie,105,Horror
tt11116516,Spiritwalker,Spiritwalker,,movie,,"Fantasy,Horror"
tt11116536,3rd Floor,3rd Floor,,movie,,Horror
tt11120458,Dear Sister Margaret,Dear Sister Margaret,,movie,,Horror
tt11122116,Unidentified Dying Objects,Unidentified Dying Objects,,movie,,Horror
tt11122760,Sema: Chapter Two,Sema: Chapter Two,,movie,,"Drama,Horror"
tt11125742,The Relic Hunter,The Relic Hunter,,movie,,Horror
tt11125774,Elijah,Elijah,,movie,,Horror
tt11128072,Beneath Me,Beneath Me,,movie,,"Horror,Sci-Fi"
tt11136854,Silent House Remake,Silent House Remake,,movie,,Horror
tt11136968,Broodmother,Munster's Mummy Museum Gift Shop & Gas,,movie,,"Horror,Sci-Fi"
tt11142502,Schoolies Week,Schoolies Week,,movie,,Horror
tt11146168,Much of a Muchness,Much of a Muchness,,movie,,Horror
tt11146322,The Spread,The Spread,,movie,,"Horror,Sci-Fi,Thriller"
tt11146864,Laughing Out Dead (LOD),Laughing Out Dead (LOD),,movie,,Horror
tt11147460,The Sycophant,The Sycophant,,movie,,"Drama,Horror"
tt11150700,Detective Steele,Detective Steele,,movie,,Horror
tt11151702,Field Trip (Curse of the Cryptids),Field Trip (Curse of the Cryptids),,movie,,Horror
tt11156514,The Forever House,The Forever House,,movie,,"Fantasy,Horror"
tt11156942,Blueshift,Blueshift,,movie,,Horror
tt11161842,The Glade,The Glade,,movie,,Horror
tt11161858,Booth,Booth,,movie,,Horror
tt11162492,Perran,Perran,,movie,75,"Fantasy,Horror,Thriller"
tt11166986,Bacon,Bacon,,movie,,Horror
tt11170838,Tales of the Dream Reaper,Tales of the Dream Reaper,,movie,,Horror
tt11170904,Lady Hollow,Lady Hollow,,movie,,Horror
tt11171288,The Homesick,The Homesick,,movie,,"Horror,Thriller"
tt11171470,The Body Farm,The Body Farm,,movie,,Horror
tt11172520,Vanity,Vanity,,movie,,Horror
tt11173416,The Inferno,Inferno,,movie,,"Action,Adventure,Horror"
tt11173788,Home Bloody Home,Home Bloody Home,,movie,,Horror
tt11177372,Villa,Villa,,movie,,"Horror,Thriller"
tt11177850,Mystery Box,Mystery Box,,movie,,Horror
tt1118070,At the Mountains of Madness,At the Mountains of Madness,,movie,,"Adventure,Fantasy,Horror"
tt11187316,Lichlord Dan and the Fall of Man,Lichlord Dan and the Fall of Man,,movie,,"Comedy,Horror"
tt11193064,Home School,Home School,,movie,,Horror
tt11194160,Machine Heart,Machine Heart,,movie,,Horror
tt11194370,In A Dark Place,In A Dark Place,,movie,,Horror
tt11197244,The LaLaurie Mansion,The LaLaurie Mansion,,movie,,Horror
tt11203060,The Roswell Entry,The Roswell Entry,,movie,,"Drama,Horror"
tt11203170,Respiro,Respiro,,movie,,Horror
tt11203520,Uncanny Episodes,Uncanny Episodes,,movie,,"Horror,Mystery,Thriller"
tt11209556,Vessel,Vessel,,movie,,"Horror,Sci-Fi"
tt11210526,Dirty Hands,Dirty Hands,,movie,,"Horror,Mystery"
tt11212686,Flora Vampira,Flora Vampira,,movie,,"Drama,Horror"
tt11213352,The Dive Master,The Dive Master,,movie,,Horror
tt11215118,Possession of Dawn Lee,Possession of Dawn Lee,,movie,,"Drama,Horror,Thriller"
tt11222976,Keagan's Fury: Horns of the King,Keagan's Fury: Horns of the King,,movie,,Horror
tt11223000,Souls of Trueth Lane,Souls of Trueth Lane,,movie,,Horror
tt11230762,Citizen Zombie,Citizen Zombie,,movie,,"Action,Comedy,Horror"
tt11231354,Ghost Species,Ghost Species,,movie,,Horror
tt11235786,Illegals,Illegals,,movie,,Horror
tt11236090,Spirit Lake,Spirit Lake,,movie,,Horror
tt11236226,Night of Wrestling the Dead,Night of Wrestling the Dead,,movie,,Horror
tt11241174,Shadows,Shadows,,movie,,"Horror,Thriller"
tt11241502,La Rueda (Balk'es),La Rueda (Balk'es),,movie,,Horror
tt11243334,Bad Night,Bad Night,,movie,,"Drama,Horror"
tt11246958,Immolation,Immolation,,movie,,Horror
tt11256292,Sisters Haunting,Sisters Haunting,,movie,,Horror
tt11260852,The Trees,The Trees,,movie,,Horror
tt11262200,Apex,Apex,,movie,,"Drama,Horror,Thriller"
tt11262258,Deep Water,Deep Water,,movie,,"Horror,Thriller"
tt11262278,First Harvest,First Harvest,,movie,,Horror
tt11262306,Detox,Detox,,movie,,"Horror,Thriller"
tt11262320,No Good Deed,No Good Deed,,movie,,Horror
tt11262332,Scars,Scars,,movie,,Horror
tt11268766,Allure,Allure,,movie,,"Horror,Thriller"
tt11270910,Green Demon,Green Demon,,movie,,Horror
tt11280526,All of You Will Die,All of You Will Die,,movie,,Horror
tt11283042,The Fungus,The Fungus,,movie,,Horror
tt11290672,The Madness,The Madness,,movie,,Horror
tt11290936,Let Me Go,Let Me Go,,movie,,Horror
tt11291368,Khira and the Wolves,Khira and the Wolves,,movie,,"Drama,Horror"
tt11291878,La Catrina,La Catrina,,movie,,Horror
tt11294740,Loretta Young and the monsters,Loretta Young and the monsters,,movie,,Horror
tt11295136,Untitled Funeral Project,Untitled Funeral Project,,movie,,"Comedy,Horror"
tt11301318,The Unsound,The Unsound,,movie,,Horror
tt11301372,Headway,Headway,,movie,,"Drama,Horror,Thriller"
tt11303190,Beyond the Grave Vengeance,Beyond the Grave Vengeance,,movie,,Horror
tt11304550,The Spiritual Retreat,Cleanse,,movie,,"Horror,Thriller"
tt11306140,Crimson City,Crimson City,,tvMovie,,"Comedy,Drama,Horror"
tt11306390,Prey,Prey,,movie,,"Crime,Horror,Thriller"
tt11306606,Summer of Lovecraft,Summer of Lovecraft,,movie,,"Comedy,Horror"
tt11307306,The Animals,The Animals,,movie,,"Horror,Sci-Fi"
tt11307440,Dollhouse,Dollhouse,,movie,,"Horror,Thriller"
tt11311002,Ocean Mile,Ocean Mile,,movie,,"Horror,Thriller"
tt11312036,Red Academy,Red Academy,,movie,,Horror
tt11312332,The Blood-Red Night of Hatchet Valley,The Blood-Red Night of Hatchet Valley,,movie,,Horror
tt11314076,The Telephone,The Telephone,,movie,,Horror
tt11316234,The Witchcraft Investigations,The Witchcraft Investigations,,movie,,"Horror,Thriller"
tt11318598,Diary of Marry Gomez,Diary of Marry Gomez,,movie,,Horror
tt11321558,Crafters,Crafters,,tvMovie,,"Drama,Fantasy,Horror"
tt11321940,The Follower,The Follower,,movie,,Horror
tt11322898,Dead Ned,Dead Ned,,movie,,Horror
tt11327362,Capone Hotel,Capone Hotel,,movie,,Horror
tt11327424,The Raven,The Raven,,movie,,Horror
tt11327988,Mischief Night: Part II,Mischief Night II,,movie,,Horror
tt11328158,Untitled Horror,Untitled Horror,,movie,,Horror
tt11331476,Waking Lazarus,Waking Lazarus,,movie,,Horror
tt11332014,The Curse of Abigail,The Curse of Abigail,,movie,,Horror
tt11332998,The Ceremony,The Ceremony,,movie,,"Horror,Thriller"
tt11337584,I'm a Cop You Idiot,I'm a Cop You Idiot,,movie,,"Comedy,Horror,Mystery"
tt11337650,The Devil's Gateway,The Devil's Gateway,,movie,,Horror
tt11342620,Mongoose,Mongoose,,movie,,"Drama,Horror"
tt11343190,Mischief Night III,Mischief Night III,,movie,,Horror
tt11343338,Legend of the Hogwollow Cugi,Legend of the Hogwollow Cugi,,movie,,Horror
tt11343702,Bottom Dogs,Bottom Dogs,,movie,,Horror
tt11346274,Devil's App,Devil's App,,movie,,"Horror,Thriller"
tt11347518,Tension,Tension,,movie,,"Horror,Thriller"
tt11347568,VR?,VR?,,movie,,Horror
tt11347576,Reincarnation,Reincarnation,,movie,,Horror
tt11347728,Bloody Spurs,Bloody Spurs,,movie,90,"Drama,Horror,Western"
tt11347874,Invisible Woman,Invisible Woman,,movie,,"Drama,Horror,Sci-Fi"
tt11348250,Beneath the Seas,Beneath the Seas,,movie,,"Action,Horror,Thriller"
tt11348882,The Watchkeeper,The Watchkeeper,,movie,,Horror
tt11358564,Untitled White House Horror Project,Untitled White House Horror Project,,movie,,"Horror,Thriller"
tt11363172,Pandora's Box,Pandora's Box,,movie,,"Horror,Sci-Fi,Thriller"
tt1136680,3:30 A.M.,3:30 A.M.,,movie,,Horror
tt11367672,Untitled RokitPig Horror 3 Project,Untitled RokitPig Horror 3 Project,,movie,,"Action,Fantasy,Horror"
tt11367754,Grave Deception,Grave Deception,,movie,,"Horror,Thriller"
tt11368500,One Bad Day,One Bad Day,,movie,,Horror
tt11368512,Home,Home,,movie,,Horror
tt11368662,Him,Him,,movie,,Horror
tt11369640,Jasper,Jasper,,movie,,Horror
tt11375148,Mischief Night 4,Mischief Night 4,,movie,,Horror
tt11377976,Graveyard Shift,Graveyard Shift,,movie,,"Comedy,Horror"
tt11378056,Night x Night,Night x Night,,movie,,"Horror,Sci-Fi,Thriller"
tt11378256,Untitled Project,Untitled Project,,movie,,"Drama,Horror"
tt11379982,22,22,,movie,,"Action,Drama,Horror"
tt11380076,Carpaccio,Carpaccio,,movie,,"Drama,Horror,Mystery"
tt11380126,The Apocalypse of Peter,The Apocalypse of Peter,,movie,,"Crime,Horror,Thriller"
tt1138464,The Mandylion,The Mandylion,,movie,,"Adventure,Horror,Thriller"
tt11384830,The Beast of Selwyn Park,The Beast of Selwyn Park,,movie,,"Horror,Mystery,Thriller"
tt11393910,Monster Con,Monster Con,,movie,,Horror
tt11398376,The Fogbringer,The Fogbringer,,movie,,Horror
tt11401896,Dark Forest Child,Dark Forest Child,,movie,,"Drama,Horror"
tt11403938,Short Order Buzz Kill,Short Order Buzz Kill,,movie,,"Comedy,Horror"
tt11409538,Stargazer,Stargazer,,movie,,"Drama,Horror,Mystery"
tt11416824,One Christmas Night in a Toy Store,One Christmas Night in a Toy Shop,,movie,,Horror
tt11417942,Beware Wolf in Hollywood,Beware Wolf in Hollywood,,movie,,Horror
tt11423754,The necronomicon Tapes,Necronomicon X Mortis,,movie,,Horror
tt11424980,Malevolent Dolls,Malevolent Dolls,,movie,,Horror
tt11427566,Crow Wing Lake,Crow Wing Lake,,movie,,Horror
tt11433628,Phantasmagorium,Phantasmagorium,,movie,,Horror
tt11435260,Giya,Giya,,movie,85,"Comedy,Horror,Mystery"
tt11442882,Delizioso!,Delizioso!,,movie,,"Comedy,Horror"
tt11443864,Wendigo,Wendigo,,movie,,Horror
tt1144810,Meanest Man in the World,Meanest Man in the World,,movie,,"Crime,Horror,Thriller"
tt11448434,Zombie Friend List,Zombie Friend List,,movie,,"Comedy,Horror"
tt11451292,The Land of Milk and Honey,The Land of Milk and Honey,,movie,,"Crime,Horror"
tt11451446,The Whistler,The Whistler,,movie,,"Horror,Thriller"
tt11452034,The Doll Maker 2020,The Doll Maker 2020,,movie,,Horror
tt11452158,Of Gods Made Flesh,Of Gods Made Flesh,,movie,,"Horror,Sci-Fi,Thriller"
tt11456064,The Murderous Career of the Man from Much Marcle,The Murderous Career of the Man from Much Marcle,,movie,,"Biography,Crime,Horror"
tt11456690,Golem,Golem,,movie,,Horror
tt11458922,The Doll Master,The Doll Master,,movie,,Horror
tt11464178,Chapter 44,Chapter 44,,movie,,Horror
tt11464590,Untitled Lamberto Bava/Geretta Geretta Project,Untitled Lamberto Bava/Geretta Geretta Project,,movie,,Horror
tt11465544,Milila,Milila 2020,,movie,,Horror
tt11465804,Hackathon,Hackathon,,movie,,"Horror,Thriller"
tt11467400,The Trinity,The Trinity,,movie,,"Drama,Horror,Thriller"
tt11469578,Stagg Road,Stagg Road,,movie,,"Horror,Sci-Fi"
tt11469754,Ivan Than Uthaman,Ivan Than Uthaman,,movie,,Horror
