id,title,ocr_chars,overlap_max,ocr_lang,original_language
1172440,,235,0.0,en,
84297,Suburban Sasquatch,135,0.0,en,en
1633044,,47,0.0,en,
471901,D.R.,179,0.0,pt,en
464105,Igodo: The Land of the Living Dead,26,0.1667,sv,en
1444194,Ratman Goes to Therapy,142,0.25,no,en
1093767,God Will Fall,75,0.3333,en,
580340,Trannysnatchers!,186,0.0,en,en
643718,Spirit Warrior,21,0.0,fi,ja
1057062,,55,0.0,en,
493678,Strawberry Flavored Plastic,205,0.3333,en,en
255916,Below Ground,146,0.0,en,en
1267751,Return of the Lascivious Woman's Soul,104,0.1667,et,cn
551681,Dead Malice,195,0.0,pt,tl
782480,She is in Danger,87,0.0,en,zh
400951,The Virgin Corpse,199,0.3333,en,id
1428221,,99,0.0,en,
573898,Үөр,93,0.0,ru,ru
676824,Fuck You Immortality,72,0.0,en,en
1487267,The Eyeless Man,87,0.3333,en,en
483934,Eyes to Heaven,177,0.3333,en,en
173124,Ghosts Galore,66,0.0,fr,cn
1507229,Inbetweening,21,0.0,en,en
358287,Goosebumps: The Movie 2,145,0.3333,en,ja
603561,Ghost of the Golden Groves,24,0.2,en,bn
374009,Dracula with a Kid,85,0.0,sr,th
1031208,Silent Key,129,0.0,en,en
645240,Queen Dracula,60,0.0,en,en
1708678,The Not-So-Grim Reaper,24,0.0,en,
161374,Tarantulas: The Deadly Cargo,85,0.25,en,en
412457,Burp!,86,0.0,nl,nl
857382,Hatch,209,0.0,en,en
219047,Witch Hunter,37,0.0,en,
465387,Pretham Undu Sookshikkuka,20,0.0,en,ml
568454,C.S.T.I. (The Curse of the St. Theodore Iconostasis),127,0.1667,cv,sr
964076,Dead Son,61,0.0,en,ja
705877,Dark Spaces,96,0.0,en,en
1731640,,111,0.0,en,
1214657,Shadow,274,0.0,en,en
227866,The Vulture's Eye,121,0.3333,en,
440522,The Dellville Witch,202,0.3333,nl,
1319559,Mori,207,0.0,it,en
1597529,Saint Lucy's Day,26,0.0,en,
421159,The Vampire,141,0.0,ilo,th
778042,Slayed,30,0.0,id,
483386,The Witch,20,0.0,ht,cn
341987,,22,0.0,en,
705804,The Haunted Graduation Photo 2,152,0.25,en,zh
1499885,The Red Book Ritual: Gates of Hell,30,0.2857,en,en
1107992,skateaway2K,279,0.0,et,en
1665393,,126,0.0,en,
1002756,,53,0.0,en,
758292,Key Lime Voodoo,37,0.0,en,en
1663205,The Life Of A Bug,25,0.0,en,
27788,My Vampire Lover,103,0.3333,en,en
1190823,,67,0.0,en,
68180,"I, Zombie: The Chronicles of Pain",99,0.2,en,en
38829,Bubba's Chili Parlor,34,0.3333,en,en
989769,Oscillate,33,0.0,en,en
677528,Avatara Purusha: Part 1,159,0.0,en,kn
1297297,Snap - A Horror Short Film,93,0.25,en,en
319396,Zombieworld,56,0.0,en,en
331236,O Fim da Picada,230,0.3333,pt,pt
770951,Milk and Cookies: Walters Revenge,29,0.2,en,en
445911,The Chainsaw Sally Show,270,0.25,en,en
1062936,,32,0.0,en,
756167,Sitsit,231,0.0,en,tl
966711,Torihada 2 « Neck » ~ Yofukashi no anata ni zokutto suru hanashi wo,24,0.0,en,ja
119419,The House of Pop Reformation,178,0.2,en,th
640971,Kadaver,113,0.0,de,de
1617213,,103,0.0,en,
1073696,Nightmare,71,0.0,en,
508509,Last Act,21,0.0,en,fr
450949,Uniform SurviGirl I,51,0.0,cs,en
681341,The 29th Night,180,0.3333,ar,fa
397572,Scars,34,0.0,en,en
1076213,,219,0.0,en,
213251,The Killing of Angel Street,21,0.2,en,en
923855,Mysterious! Ambilly Bubble Spirit Medium,31,0.0,sl,en
348523,Black Mass of the Nazi Sex Wizard,125,0.1429,en,en
1118521,Let It Kill You,200,0.25,id,en
850258,Tales of the Unexpected: Edward the Conqueror,31,0.3333,en,en
650346,Demon Fighter Kocho 2: School of Evil Spirits,26,0.0,en,ja
393513,Evil Bong: High 5,30,0.3333,en,en
243772,Tokyo Videos of Horror 6,24,0.0,en,ja
432130,Ao Oni The Animation,25,0.0,id,ja
527803,Tutsak,173,0.0,tr,tr
1654791,,168,0.0,en,
990521,,37,0.0,it,
300127,Ghost Story: Passion in Fukagawa,21,0.2,id,ja
157709,The Living Koheiji,129,0.0,en,ja
544023,Text,114,0.0,en,en
463360,Oni-Tensei : The Demon Collection,28,0.0,id,ja
260579,Mortician,131,0.0,en,zh
863672,,74,0.0,en,
608120,Vishwamitra,23,0.0,en,te
620251,Kamen Rider BiBiBi no Bibill Geiz,37,0.0,en,ja
1701665,,41,0.0,en,
265321,A Shred Of Mist,240,0.3333,et,
217903,El virus del poder,185,0.25,es,es
1040468,,20,0.0,en,
1700361,,28,0.0,en,
166938,Fuuin Eizou 7 - Rentan Jisatsu no Onna,20,0.0,en,ja
651218,Teito Monogatari Gaiden,131,0.0,en,ja
291336,Honeyspider,165,0.0,en,en
964622,Abbabba,32,0.0,en,kn
1298781,The Boy's Night Out,75,0.25,en,
553077,Happy Birthday Hannah,24,0.3333,en,en
1393652,,36,0.0,en,
621222,Dracula Vampyre in Beijing,26,0.25,en,en
1708253,,23,0.0,en,
933940,O Colar,142,0.0,pt,pt
171308,Baffled!,24,0.0,,
299460,The Mother  Tree,25,0.0,en,ja
1238658,,21,0.0,en,
1678081,The Inheritance (A Found Footage Horror Film),95,0.3333,en,en
1730182,VIVID,29,0.0,da,
482960,Heaven and Hell,75,0.3333,fr,zh
1112718,,101,0.0,en,
657343,The Evil Inside Me,35,0.0,en,en
56144,Razorteeth,61,0.0,en,en
834437,Lesson of Darkness,294,0.3333,en,ja
356877,The Sleep of Death,91,0.25,en,en
1368954,Trauma,30,0.0,pt,
1402783,¡Alacrán!,59,0.0,en,
1701141,,68,0.0,en,
288335,Sacrificing the Few for the Many,21,0.3333,en,en
1249125,,143,0.0,en,
943943,Akio Jissoji's Mystery File 1,68,0.0,en,ja
1610541,,81,0.0,ms,
275039,Around the World in 80 Beds,133,0.1667,de,de
1282700,,219,0.0,en,
543901,P.O.E. Pieces of Eldritch (P.O.E. 3),35,0.3333,en,en
713341,The Amulet of Fear,190,0.25,en,en
608444,End Trip,76,0.0,fr,en
1732497,,201,0.0,en,
644822,Dora Who Came from Highway,343,0.2,et,et
1267277,Snow White in the Dark Woods,84,0.1667,en,
1618964,Domestically Disturbed,46,0.0,en,
1550083,Moonchild,149,0.0,lv,en
268111,Warau Iemon,106,0.0,en,ja
1278464,My Dark Angels,47,0.3333,en,en
361494,Unakkenna Venum Sollu,145,0.0,lt,ta
1294453,Retrospection,35,0.0,en,en
1196599,A Bloody Mess,49,0.0,en,en
156045,The Imp,101,0.0,tl,zh
572151,Zombie for Sale,23,0.3333,en,ko
1479143,,93,0.0,nl,
857246,How to make banana bread,23,0.0,en,sr
668980,Desecration,158,0.0,es,es
1030250,Freeze,41,0.0,en,
663240,America the Violent,82,0.3333,en,en
1667843,,226,0.0,en,
418442,Violence in Cold Blood,138,0.3333,es,en
489454,The Devil's Warehouse,93,0.3333,en,en
1043267,,56,0.0,en,
1453509,Mandrake,83,0.0,cs,
780511,Extremely Cruel Sadistic Story: The Phantom of Love,21,0.0,en,zh
363602,Grendel,93,0.0,en,no
1001042,PostMorteM,34,0.0,en,en
136705,Amerikill,90,0.0,en,en
1201993,Anak ng kadiliman,215,0.3333,tl,tl
447857,Hak liam Drakula,23,0.0,eu,th
1726851,,226,0.0,en,
1373509,INTROSPECTION.,140,0.0,fr,en
1570083,Creep,33,0.0,tl,en
550695,Snot,23,0.0,no,en
227835,Shadowhunters,65,0.0,en,en
74576,Tokyo: The Last Megalopolis,131,0.25,ro,ja
106943,Anak Ni Zuma,116,0.3333,en,tl
1642300,,230,0.0,en,
1222609,The Ray Bradbury Theater: A Sound of Thunder,36,0.2857,eo,
1144975,Pruning,283,0.0,de,en
583884,Sheik Attack,48,0.0,,en
1217725,,36,0.0,en,
398986,Break My Bones,231,0.3333,en,en
100482,Kazuo Umezu's Horror Theater: The Wish,30,0.3333,tl,ja
806309,Dismembered,31,0.0,et,en
773724,It Can Walk!,274,0.3333,en,en
1023853,THEYSUCK,76,0.0,en,
747746,Ezham Rathri,195,0.0,id,ml
97985,The Dead Can't Talk,180,0.0,tr,tr
9937,El Chupacabra,228,0.0,en,en
854790,Sea of Madness,200,0.3333,ht,en
509097,Endless Corridor,403,0.3333,en,sr
1224049,,34,0.0,en,
385964,The Creightonville Terror,74,0.3333,en,
1290365,Daughters of Evil,54,0.3333,en,en
446550,Charlie's Death Wish,20,0.0,en,
605445,Jayammana Maga,154,0.0,es,kn
637944,Don't Be Scared,39,0.3333,en,en
471469,Anando Brahma,211,0.0,en,te
208259,Chink,28,0.0,en,en
1510447,Jangu,137,0.0,tl,
869618,Pipeline,53,0.0,en,en
353097,Ghost Riders,21,0.0,en,en
34791,Mindstorm,99,0.0,en,en
485387,New Miracle Fighters,75,0.0,nl,zh
77257,Exorcismo,49,0.0,en,es
943748,Fear the Reaper,23,0.3333,ca,en
448071,Golden Bat,173,0.0,en,th
254026,Rapine,40,0.0,it,es
131815,The Sea Serpent,27,0.3333,en,es
359095,Haunted School 2,53,0.0,eo,ja
938065,Fallen Angel Academy,39,0.0,en,ja
512965,Feed Your Demons,62,0.3333,en,en
1470309,May I Be Excused - An 11F Short Film,321,0.2857,en,en
546762,Shin Mimibukuro: 100 Stories,76,0.0,pt,ja
953298,Seiren,46,0.0,pt,en
85558,Hip Hop Locos,258,0.3333,en,en
801175,Terra Formars OAD (OVA),78,0.0,en,ja
869066,Buddha Powers,27,0.0,en,en
1140915,Bay for Blood,228,0.3333,en,en
759917,The Cursed Lesson,43,0.0,en,ko
488784,Defilers,34,0.0,en,es
891195,Doll Killer 2,97,0.0,en,en
651273,The Pulley by Steven Kwang,290,0.2,id,en
1569175,Crimson the Sleeping Owl,72,0.25,et,
740594,,106,0.0,et,
363107,1 2 3,21,0.0,en,en
421787,Valentine Nightmare,57,0.0,en,ja
1156834,The Smell of Death,86,0.25,en,
802108,Hyde,33,0.0,en,
227254,Summer of Ubume,168,0.0,en,ja
1323351,Paryl,25,0.0,en,en
939195,STORM SAFETY TIPS,27,0.0,no,en
1460845,Take Me Home,64,0.3333,en,
1054029,Everybody Wants It All,128,0.0,id,
587483,Hüddam 2,269,0.0,en,tr
998263,Madre,23,0.0,en,en
1151474,"Nang Nak Phra Khanong, New Episode",67,0.1667,id,th
27880,Zombie Hunter Rika,29,0.3333,es,ja
1649551,,24,0.0,en,
315253,Crocodile,99,0.0,en,ko
1353167,,41,0.0,en,
104392,Dead Girl Walking,41,0.0,eo,ja
16184,The Happiness of the Katakuris,21,0.25,en,ja
133196,Famine,58,0.0,en,en
7180,RISEN,91,0.0,en,en
452705,The Devil's Mate,129,0.3333,en,
519610,Dream,31,0.0,ru,ru
244311,The Letters of Death,57,0.0,en,th
811853,Sadi-Scream Vol. 1,128,0.3333,en,ja
507338,Horoscope II: The Woman From Hell,50,0.3333,en,cn
889485,Frank,21,0.0,en,en
1351688,Screamwalkers,82,0.0,en,en
393493,Arcana,183,0.0,et,en
1508882,,88,0.0,en,
1216411,Big Bad CGI Monsters,33,0.25,en,en
961554,Super-Horror Experience 3: Zombie Voices,49,0.0,en,ja
578515,,125,0.0,en,
915730,Hor Hue Hue,21,0.0,en,th
952045,Anal Paprika 2: Vampire Killers,82,0.25,en,en
105754,Hello Dracula 2: Son of the Vampire,80,0.1667,en,zh
507331,A Girl,43,0.0,en,en
1616553,,104,0.0,en,
1277459,Blood Creature from Beyond the Grave,72,0.3333,lt,
150196,The Telltale Heart,45,0.3333,tl,en
550623,Mati,154,0.0,en,es
1032667,Shaye Saint John: The Triggers Compilation,246,0.1667,en,en
939212,SLEEP IMAGE VISUALIZER,25,0.0,et,en
56145,Geek Maggot Bingo or The Freak from Suckweasel Mountain,67,0.3333,en,en
91166,Werewolf Fever,24,0.0,en,en
324010,13 aam Pakkam Paarkka,29,0.0,en,ta
1030107,Snatched,121,0.0,en,en
107632,The Moon God,97,0.0,sv,sv
1694171,Lilith & Venus,202,0.0,et,en
333072,Deadman Inferno,213,0.0,en,ja
1194004,,53,0.0,en,
108552,The Wall Man,34,0.3333,en,ja
366086,666 sq ft,204,0.3333,et,en
617859,Full Metal Duel,34,0.0,en,zh
737595,616,36,0.0,en,es
61197,Space Zombie Bingo!!!,84,0.3333,en,en
1511801,,81,0.0,en,
1139138,Occult Holocaust,35,0.0,en,
928811,Sister,80,0.0,es,es
131144,Mirages,20,0.0,en,fr
29899,Claustrophobia,83,0.0,en,
483381,Corpse-Drivers of Xiangxi,24,0.0,fi,zh
365645,Satan Claus,20,0.0,ms,en
985739,Paranormal Psychic Madness,62,0.0,fr,ja
328975,Blood of the Iron Maiden,32,0.0,en,en
1732286,,175,0.0,id,
1337671,Mansect,54,0.0,en,en
1213178,L.A. NAUSÉE,25,0.0,en,
224677,Last Dance,34,0.0,en,en
674385,Virus: Extreme Contamination,188,0.3333,en,en
995919,Vomiting On An Open Wound,199,0.0,ar,fa
55080,Ozone,38,0.0,en,en
783061,All American Massacre,262,0.3333,en,en
360310,Tarântula,234,0.0,pt,pt
413465,Ghost Man,35,0.0,id,ja
1065058,,25,0.0,id,
1489665,Radiohead X Nosferatu: A Symphony of Horror,307,0.2,en,en
568269,Ghost House: A Haunting,38,0.0,en,en
693562,The Trail of Death,629,0.25,cv,ru
28807,White Jungle Slave,22,0.3333,en,es
969549,Oh My Darling,86,0.3333,en,en
1073411,,34,0.0,id,
1309231,,155,0.0,fi,
79075,BAGMAN Profession: Meurtrier,153,0.0,en,fr
308419,The Spanish Chainsaw Massacre,315,0.25,en,es
447729,Soul Ash,33,0.0,id,cn
443391,Primal Instinct X,56,0.0,en,en
447159,Room-Mates,37,0.0,de,en
69142,The Wrath,49,0.0,en,en
290696,Dysmorphia,26,0.0,en,en
1152735,,22,0.0,en,
939214,GAMES FOR KIDS,29,0.0,fr,en
69853,Voodoo,47,0.0,en,en
876355,Oblívio,139,0.0,en,pt
462296,Snuggle Bunny: Man's Most Lovable Predator,25,0.0,en,en
882754,Rust Belt Driller,44,0.3333,en,en
1339092,,23,0.0,en,
137756,I Spill Your Guts,207,0.3333,en,en
798652,Akai,208,0.0,es,pt
922848,Deadly Doula,23,0.0,en,
158481,The Ceiling at Utsunomiya,37,0.25,en,ja
40966,Pray,32,0.0,en,ja
469319,Heinous,32,0.0,en,en
266873,Pet Peeve,90,0.0,en,ja
656039,Santa,175,0.0,en,en
85169,The Last Slumber Party,20,0.25,de,en
1073109,Push,26,0.0,en,en
1105856,DID I?,28,0.0,en,en
107413,Snake Woman's Curse,33,0.0,en,ja
675374,Family Curse,285,0.0,vi,vi
851556,Honto Ni Atta! Noroi No Video 48,21,0.0,es,ja
781317,N Is for Nightmare,23,0.3333,en,en
850060,Dead Till Death,37,0.3333,en,en
526510,Night Zero,102,0.0,en,en
1681694,Days of Sodom: A Crow Fan Film,31,0.0,sv,
780723,Q,26,0.0,en,ja
915160,CALCO (A Symphony of Echo),54,0.25,en,
1380088,,36,0.0,en,
1369744,KCAL Halloween Scream,34,0.3333,sv,
1031127,Chariot,47,0.0,fr,en
422240,Hunting Humans,204,0.0,en,es
482189,The Tinkling of Anklets,73,0.3333,ht,hi
54996,Zombi Kampung Pisang,20,0.3333,id,ms
1032403,A Place Called Clayhill,30,0.0,en,en
585774,Toshimaen: Haunted Park,183,0.0,en,ja
715179,Blood Bath,85,0.0,en,en
27627,Animals,32,0.0,en,en
1664162,U/S/B,86,0.0,en,
449073,Gay Jesus,210,0.0,en,
400717,Maya,46,0.0,en,
734516,Death Is Here,146,0.0,ro,zh
549646,Diggerz: Black Lung Rises,30,0.0,en,en
351409,Aakasha Ganga,64,0.0,en,ml
682779,They Are Here: The Real World of the Poltergeists,46,0.25,en,en
161216,Immortal Sins,130,0.0,en,en
1597082,Afterlife,112,0.0,en,
531247,Urban Myth: Nest,58,0.3333,en,en
1718210,,20,0.0,en,
296457,Dracula of Exarcheia,23,0.0,tl,el
334319,The Ghost from Hovrino,85,0.25,en,en
29693,Psycho Cop Returns,30,0.3333,en,en
756075,Bloodline,34,0.0,ar,ar
1232175,Woe,26,0.0,de,en
1466771,Welcome To Fredbear's,74,0.0,en,en
108002,Killing Bee,65,0.0,en,ja
1729057,Gateway of the Mind,57,0.25,en,
200377,The Evolution of Snuff,46,0.25,en,de
484325,Twilight Zone Cops: My Spirited Wife,31,0.0,en,cn
1668573,Spawn: The Recall,168,0.0,id,
1200042,Stay Out,30,0.0,en,en
992445,,43,0.0,fi,
1652435,,20,0.0,en,
345408,The Black Tower,29,0.3333,en,en
1517409,,172,0.0,lv,
1454102,Zombie,176,0.0,en,
763053,Brides of Satan,51,0.3333,en,en
317093,The Hex 2: Messengers of Hell,56,0.1667,es,es
38706,The Sect,22,0.0,en,it
790856,Love's a Killer: Rellik's Revenge,237,0.0,en,en
545497,Grindsploitation 2: The Lost Reels,75,0.25,en,en
1047458,,63,0.0,en,
68820,Isola: Multiple Personality Girl,47,0.0,en,ja
418851,Mga Kwento ni Lola Basyang,602,0.2,en,tl
1455612,Loophole,21,0.0,de,en
1641875,,24,0.0,es,
282367,Dugo ng Vampira,383,0.3333,en,tl
300790,Don't Hug Me I'm Scared 3,37,0.0,en,en
1326248,,197,0.0,en,
1489345,REM,114,0.0,fi,en
1574121,,38,0.0,en,
23683,The Poker Club,21,0.3333,en,en
1465707,,49,0.0,cs,
455227,Souleater,83,0.0,en,en
979279,Help of God,158,0.0,en,ja
546764,The Supernatural Events on Campus,185,0.2,en,zh
253398,Gonger -  Das Böse kehrt zurück,64,0.1667,fr,de
1500844,,232,0.0,et,
488366,6:66 PM,28,0.0,en,en
41385,Final Approach,115,0.0,en,en
109105,Mantis Fists & Tiger Claws of Shaolin,81,0.0,en,zh
742898,Shout: Angels Crying,22,0.0,en,ja
1459369,The Beauty of Suffering,23,0.25,en,en
1598241,,84,0.0,en,
1246610,Black Memento,22,0.0,tr,
297431,Kamandag Ni Venus,76,0.3333,id,en
1325980,Bed Time Ghost Tales,143,0.25,en,
98226,Angel Guts: High School Co-Ed,69,0.0,fr,ja
1167306,A Maid's Bitter Story,146,0.0,en,zh
170798,The Lonely Spirit in an Old Building,91,0.1429,en,zh
893323,Rosso,49,0.0,en,
1526525,GOUNOD,175,0.0,en,en
966031,Umpan,218,0.0,en,zh
1032890,Welcome to the Occult Forest,90,0.0,tl,en
1634860,,23,0.0,hr,
1335873,I'm Watching,40,0.0,en,en
532181,Puppets,39,0.0,en,en
232731,Attila,24,0.0,en,en
872376,Snakes and Ladders,117,0.0,en,
355960,Prayer Beads,65,0.0,en,ja
471988,Strip Mahjong: Midnight Clinical Test,26,0.0,fi,ja
773409,Noise in the Middle,37,0.25,en,en
1134306,,24,0.0,en,
1649830,morningshed,40,0.0,tl,
759644,ALTLAST,174,0.0,de,de
756132,The Samejima Incident,206,0.0,en,ja
28624,Embrace the Darkness,33,0.3333,en,en
945880,"Mary Tyler, Millennial",426,0.3333,en,en
531470,biletipobilequandovocêvomitadebarrigavazia,58,0.0,ro,pt
1014806,Once Upon a Time a Sound,661,0.25,sr,mk
496579,Bhoot Ke Pechhe Bhoot,62,0.3333,en,hi
680208,The House of Pop 6,189,0.0,en,th
28900,Halloween: 25 Years of Terror,159,0.2,en,en
1576111,Zombigone,40,0.0,nl,en
298978,The Ghost Cat of Ouma Crossing,68,0.1667,id,ja
794905,Droga w świetle księżyca,47,0.25,pl,pl
315400,The Heaping Bouncy Breasts That Smothered a Midget,48,0.2857,en,en
1112384,,93,0.0,en,
348317,Flesh&Blood,69,0.0,en,
806639,Leftovers: A Tale of the Killer Sandwich,141,0.1667,en,en
395929,Devil Cat,28,0.0,en,zh
332765,Reptoids Walk Among Us!,134,0.25,en,
521891,Lost In Apocalypse,299,0.3333,es,zh
56530,Hysteria,211,0.0,en,
540748,Haunted Hotel,188,0.0,en,id
1049823,,44,0.0,en,
346825,Scumbabies,82,0.0,et,en
338394,Jack and Jill,433,0.3333,en,en
438011,Hontou Ni Atta Toukou Yami Eizou 7,20,0.0,it,ja
211678,The River: Legend of La Llorona,91,0.3333,en,en
1575083,Within the Scope of,127,0.25,en,en
30737,Mr Jolly Lives Next Door,42,0.2,en,
554807,Sede,210,0.0,fr,pt
564092,Slit-Mouthed Woman vs. Mary-san,31,0.2,it,ja
682201,Vô Diện Sát Nhân,150,0.0,vi,vi
414554,In Search of Spirits,63,0.25,es,zh
1475231,Bonehead,283,0.0,en,en
1019581,Gouge Away,52,0.0,et,en
185705,White Uniform in Rope Hell,62,0.0,en,ja
1704193,Semblance,233,0.0,en,
857334,Shadows in the Old House,21,0.0,es,zh
1533699,Snacktime,92,0.0,en,en
382858,,228,0.0,id,
495195,Death Ouija,181,0.0,ms,zh
743044,Tales of the Bizarre: Vol. 3,28,0.2,en,ja
799105,,116,0.0,en,
27851,Vampiyaz,70,0.0,en,en
1381878,The Day of Reckoning,86,0.25,en,
1377505,Spithood,34,0.0,en,en
1555227,The Exorcist,26,0.0,id,en
1728343,Doll Killer 4,66,0.0,en,
1583220,Molt,21,0.0,en,en
901149,The Human-Faced Dog,21,0.0,fr,ja
1274978,Threads,27,0.0,en,en
259075,Cave of the Sharks,183,0.25,en,it
176223,Goth,85,0.0,en,en
248063,Ouanga,238,0.0,en,en
1701287,P P M,203,0.0,en,en
276836,Refused,24,0.0,tl,el
1419876,Disectoid,76,0.0,en,en
291438,Aleta: Vampire Mistress,33,0.3333,en,en
678588,Aniela,101,0.0,id,en
1328870,Horror-Scopes: Volume Three - Dark Zodiac,40,0.3333,es,en
1269526,The Trapper - Live Action Adaptation - Dead by Daylight,257,0.125,en,en
113159,Top Line,22,0.0,en,it
1467296,,81,0.0,es,
1140892,,47,0.0,en,
831791,The Tall Man,258,0.3333,en,pt
769286,Great Prophecy: The Revival of the Giant,164,0.1667,en,ja
1038887,Paws,260,0.0,en,
1687539,Symphonies of a Bounded Body,93,0.0,id,
586269,Mindcreep,105,0.0,en,it
486684,Aux,44,0.0,en,en
670746,The Ghost Rider,184,0.3333,id,es
716157,The Cemetery of Sisters,51,0.25,en,ko
741581,Drácula mascafierro,70,0.3333,nl,en
421132,Fiery Showcase,168,0.0,fr,th
1736717,Back from the Dead,54,0.25,da,
956491,Facies,204,0.0,es,en
37223,Onechanbara: Bikini Samurai Squad,43,0.0,en,ja
130532,Shaolin vs. Evil Dead 2: Ultimate Power,91,0.1667,en,cn
522122,Greedy Appetite,182,0.0,id,id
482247,Ka..Ka..Ka.. Aabathin Arikuri,34,0.0,ro,ta
238695,The Dark Dealer,54,0.0,en,en
1611738,,182,0.0,et,
475498,Halloween Monster Bash,24,0.3333,id,
1030320,Shon Shon,170,0.0,en,bn
1542199,Cape Cod Cthulhu,23,0.3333,fr,en
133293,Pact with the Devil,110,0.3333,es,es
747429,Ctin!,170,0.0,fr,en
467674,Affrighted Romance,79,0.0,en,en
402257,Haunted School: The Curse of the Word Spirit,58,0.1429,en,ja
644039,Nocturnu,41,0.0,en,pt
1381299,,99,0.0,en,
974728,Ivy,202,0.0,fr,es
299627,Ghost Story of Devil's Fire Swamp,59,0.1667,en,ja
451262,Between Two Worlds,343,0.3333,ht,en
287715,Survival,181,0.0,de,en
10359,Resurrection,110,0.0,en,en
1442818,Virgin,113,0.0,de,en
537704,,33,0.0,en,
422170,Blood Pact,212,0.0,es,es
1150192,*69,209,0.0,tr,
1736808,,36,0.0,en,
1284476,,33,0.0,en,
330266,Late Night Double Feature,28,0.25,en,en
863295,Mortuary of the Dead,28,0.0,it,
1084237,7 Keys,22,0.0,en,en
1505092,,114,0.0,en,
968411,Mission of Darkness,125,0.0,en,ja
426524,Infamous Bondage Murders 2,98,0.3333,en,en
1205825,,23,0.0,tl,
307265,"Freitag, der 13.",166,0.3333,de,
979728,Secrets of the Sisterhood,474,0.25,en,en
34845,SuicideGirls Must Die!,340,0.3333,en,en
466607,Love Is a Stranger,46,0.3333,en,en
522655,You're Not Alone,44,0.25,en,en
683691,Van Helsing vs The Vampires From College,83,0.1429,en,en
1577501,The Long Walk Back to the Bed,26,0.1667,en,en
484399,Beach 67,30,0.0,id,en
863848,Audition: Found Footage Film,71,0.25,en,en
692421,,95,0.0,no,
300683,Holy Moly,114,0.0,en,en
934611,Sheets of Gore,42,0.3333,en,
611056,Kutuk,214,0.0,en,id
462100,Haunted Graveyard,48,0.0,lv,th
401017,S.O.S. Invasión,71,0.0,en,es
203618,Elevated,94,0.0,en,en
1120865,,58,0.0,en,
394498,Wolf Mother: Hunted,156,0.3333,id,en
1094670,,47,0.0,en,
299622,Travel with Ghost,39,0.0,id,ja
713130,Freakish,72,0.0,en,en
23508,Embodiment of Evil,28,0.3333,en,pt
35891,Mansquito,35,0.0,en,en
309779,Free to Go,659,0.3333,cs,en
1287475,,56,0.0,en,
84135,Chichibu Demon,121,0.0,en,ja
319298,Ultra Q The Movie: Legend of the Stars,100,0.0,jv,ja
927771,Guiltless,46,0.0,en,en
924642,张震讲故事之归宿,51,0.0,tl,zh
1316538,,21,0.0,en,
1290094,Katernica,26,0.0,en,en
1185768,Geronimo,51,0.0,en,en
75318,Hood of the Living Dead,20,0.0,et,tr
1058990,The Most Wonderful Time Of The Year,28,0.3333,es,en
1495933,Heat: A Short Film,228,0.3333,en,en
393098,? (Question-mark),90,0.0,en,en
1696198,Little Nightmares - Broken Promises,59,0.0,es,
1641164,,81,0.0,nl,
1005860,Seeds,188,0.0,en,en
1069267,,68,0.0,en,
245087,Pontianak Gua Musang,22,0.3333,sv,en
490364,İblisin Oğlu: 13. Vahşet,660,0.2,tr,tr
